dptm,name,img_name,position,clinic
정형외과,김만수,가톨릭대학교 서울성모병원 정형외과 김만수.png,부교수,"무릎관절질환 및 손상, 무릎 퇴행성관절염, 인공관절수술, 무릎 스포츠손상,무릎연골재생치료,무릎관절경수술(십자인대,반월상연골판손상), 무릎관절보존수술(교정절골술 및 연골 재생술)"
종양내과,이명아,가톨릭대학교 서울성모병원 종양내과 이명아.png,교수,"[대장암,직장암,간담췌암]"
종양내과,홍숙희,가톨릭대학교 서울성모병원 종양내과 홍숙희.png,교수,"[폐암,부인암]"
종양내과,김인호,가톨릭대학교 서울성모병원 종양내과 김인호.png,부교수,"상부위장관암(위,식도),소장암,비뇨기암"
종양내과,이지은,가톨릭대학교 서울성모병원 종양내과 이지은.png,조교수,"유방암, 육종"
종양내과,박세준,가톨릭대학교 서울성모병원 종양내과 박세준.png,임상진료조교수,"대장암,직장암,간담췌암"
종양내과,신갑수,가톨릭대학교 서울성모병원 종양내과 신갑수.png,임상진료조교수,"유방암,위암"
종양내과,김주리,가톨릭대학교 서울성모병원 종양내과 김주리.png,임상진료조교수,"두경부암, 악성흑색종, 폐암, 갑상선암, 원발불명암"
중환자외상외과,김은영,가톨릭대학교 서울성모병원 중환자외상외과 김은영.png,부교수,"중환자의학,외상"
중환자외상외과,이겨라,가톨릭대학교 서울성모병원 중환자외상외과 이겨라.png,임상조교수,"중환자의학,외상"
직업환경의학과,김형렬,가톨릭대학교 서울성모병원 직업환경의학과 김형렬.png,교수,"직업병 일반,근골격계질환,직업성 정신질환,직업성암"
직업환경의학과,명준표,가톨릭대학교 서울성모병원 직업환경의학과 명준표.png,교수,"진폐증,직업성폐질환,대기오염환경성호흡기질환 [특발성 폐섬유화증(IPF),폐암]"
직업환경의학과,강모열,가톨릭대학교 서울성모병원 직업환경의학과 강모열.png,부교수,"직업병일반,직무스트레스,직장인수면장애,환경성질환"
직업환경의학과,이종인,가톨릭대학교 서울성모병원 직업환경의학과 이종인.png,조교수,"진폐증 및 환경성/직업성 호흡기질환,가습기살균제 보건센터,건강진단 사후관리"
직업환경의학과,박민영,가톨릭대학교 서울성모병원 직업환경의학과 박민영.png,임상강사,가습기살균제 보건센터
진단검사의학과,김용구,가톨릭대학교 서울성모병원 진단검사의학과 김용구.png,교수,"진단 혈액,세포 치료"
진단검사의학과,오은지,가톨릭대학교 서울성모병원 진단검사의학과 오은지.png,교수,진단면역
진단검사의학과,김명신,가톨릭대학교 서울성모병원 진단검사의학과 김명신.png,교수,"유전 진단,진단 혈액"
진단검사의학과,채효진,가톨릭대학교 서울성모병원 진단검사의학과 채효진.png,교수,"임상 화학,유전 진단"
진단검사의학과,제갈동욱,가톨릭대학교 서울성모병원 진단검사의학과 제갈동욱.png,부교수,수혈의학 세포치료
진단검사의학과,김훈석,가톨릭대학교 서울성모병원 진단검사의학과 김훈석.png,임상진료조교수,유전진단
치과병원,김창현,가톨릭대학교 서울성모병원 치과병원 김창현.png,임상교수,"악안면골절,종양 및 재건,악관절질환,임플란트,조직검사"
치과병원,박재억,가톨릭대학교 서울성모병원 치과병원 박재억.png,교수,"안면기형수술(얼굴기형),임플란트,악관절질환,두경부종양"
치과병원,양성은,가톨릭대학교 서울성모병원 치과병원 양성은.png,교수,"근관치료,현미경 치근단수술,치아재식및이식술,심미수복,미백"
치과병원,고영경,가톨릭대학교 서울성모병원 치과병원 고영경.png,교수,"잇몸질환,잇몸성형,임플란트,치조조직 재생"
치과병원,양성은,가톨릭대학교 서울성모병원 치과병원 양성은.png,교수,"근관치료,현미경 치근단수술,치아재식및이식술,심미수복,미백"
치과병원,김창현,가톨릭대학교 서울성모병원 치과병원 김창현.png,임상교수,"악안면골절,종양 및 재건,악관절질환,임플란트,조직검사"
치과병원,박준범,가톨릭대학교 서울성모병원 치과병원 박준범.png,교수,"잇몸질환,잇몸성형,임플란트,치조조직 재생"
치과병원,고영경,가톨릭대학교 서울성모병원 치과병원 고영경.png,교수,"잇몸질환,잇몸성형,임플란트,치조조직 재생"
치과병원,김윤지,가톨릭대학교 서울성모병원 치과병원 김윤지.png,부교수,성장기 치열교정 및 턱교정/ 매복치 및 치아이상의 교정치료 / 수술교정/ 성인교정/ 중장년교정/ 투명교정
피부과,이지현,가톨릭대학교 서울성모병원 피부과 이지현.png,교수,"아토피,[건선],레이저"
피부과,방철환,가톨릭대학교 서울성모병원 피부과 방철환.png,조교수,"건선, 접촉피부염, 레이저"
피부과,김영호,가톨릭대학교 서울성모병원 피부과 김영호.png,임상진료조교수,피부암(피부외과).탈모.손발톱질환.레이져
피부과,한주희,가톨릭대학교 서울성모병원 피부과 한주희.png,임상진료조교수,"백반증, 여드름, 레이저"
피부과,유승아,가톨릭대학교 서울성모병원 피부과 유승아.png,임상강사,피부질환
피부과,육화정,가톨릭대학교 서울성모병원 피부과 육화정.png,임상강사,피부질환
핵의학과,유이령,가톨릭대학교 서울성모병원 핵의학과 유이령.png,교수,"종양,뇌신경,호흡기 및 골관절 핵의학"
핵의학과,오주현,가톨릭대학교 서울성모병원 핵의학과 오주현.png,부교수,"종양 핵의학 (혈액암, 전립선암), 심장 핵의학, 테라노스틱스"
핵의학과,하승균,가톨릭대학교 서울성모병원 핵의학과 하승균.png,조교수,동위원소 치료
혈관ㆍ이식외과,김장용,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 김장용.png,교수,"대동맥류,정맥류,다리혈관 치료,혈전증,항암포트"
혈관ㆍ이식외과,박순철,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 박순철.png,교수,"이식(신장,췌장),대동맥,사지동맥질환,혈관중재,혈액투석"
혈액내과,조석구,가톨릭대학교 서울성모병원 혈액내과 조석구.png,교수,"[림프종],면역세포치료,조혈모세포이식,CAR-T 세포치료"
혈액내과,김희제,가톨릭대학교 서울성모병원 혈액내과 김희제.png,교수,"급성골수성백혈병,조혈모세포이식"
혈액내과,민창기,가톨릭대학교 서울성모병원 혈액내과 민창기.png,교수,"다발골수종,형질세포질환, 조혈모세포이식"
혈액내과,이석,가톨릭대학교 서울성모병원 혈액내과 이석.png,교수,"급성림프모구 백혈병,급성 혼합형 백혈병,조혈모세포이식,CAR-T 세포치료"
혈액내과,엄기성,가톨릭대학교 서울성모병원 혈액내과 엄기성.png,교수,"림프종, 만성림프구백혈병, 조혈모세포이식, CAR-T 세포치료"
혈액내과,김유진,가톨릭대학교 서울성모병원 혈액내과 김유진.png,교수,"골수형성이상증후군,조혈모세포이식"
혈액내과,조병식,가톨릭대학교 서울성모병원 혈액내과 조병식.png,교수,"급성골수성백혈병,조혈모세포이식"
혈액내과,이성은,가톨릭대학교 서울성모병원 혈액내과 이성은.png,교수,"만성골수성백혈병, 골수증식종양, 조혈모세포이식"
호흡기내과,김승준,가톨릭대학교 서울성모병원 호흡기내과 김승준.png,교수,[폐암]
호흡기내과,이진국,가톨릭대학교 서울성모병원 호흡기내과 이진국.png,교수,"COPD(만성폐쇄성폐질환),천식"
호흡기내과,민진수,가톨릭대학교 서울성모병원 호흡기내과 민진수.png,부교수,"결핵,비결핵항상균 폐질환,폐렴"
호흡기내과,이종민,가톨릭대학교 서울성모병원 호흡기내과 이종민.png,조교수,"중환자의학,패혈증,급성호흡곤란증후군,간질성폐질환"
호흡기내과,조용숙,가톨릭대학교 서울성모병원 호흡기내과 조용숙.png,임상진료조교수,"간질성 폐질환,폐이식,만성 폐쇄성 폐질환, 천식"
호흡기내과,조형준,가톨릭대학교 서울성모병원 호흡기내과 조형준.png,임상진료조교수,"폐암, 악성의심 폐결절"
