dptm,name,img_name,position,clinic
정신건강의학과,김대진,가톨릭대학교 서울성모병원 정신건강의학과 김대진.png,교수,"알코올,니코틴 및 약물/행위 중독,우울,불안장애,수면장애"
정신건강의학과,김태석,가톨릭대학교 서울성모병원 정신건강의학과 김태석.png,교수,"정신신체의학,정신종양학,우울증,불안장애,암환자 심리"
정신건강의학과,유재현,가톨릭대학교 서울성모병원 정신건강의학과 유재현.png,임상조교수,"ADHD,발달장애,소아청소년 우울증,자해 행동,성인 ADHD,가족 상담,소아청소년정신질환,금연"
정신건강의학과,강동우,가톨릭대학교 서울성모병원 정신건강의학과 강동우.png,조교수,"기억력 장애 및 치매,COVID-19 감염 후 인지기능 저하,노인정신질환,우울증,수면장애"
정신건강의학과,오지훈,가톨릭대학교 서울성모병원 정신건강의학과 오지훈.png,임상조교수,"불안장애, 공황장애, 우울증, 알코올/니코틴 중독"
정신건강의학과,김남우,가톨릭대학교 서울성모병원 정신건강의학과 김남우.png,임상진료조교수,"정신신체의학,불안장애,우울장애,알코올/니코틴중독"
정신건강의학과,박미진,가톨릭대학교 서울성모병원 정신건강의학과 박미진.png,임상진료조교수,"우울증, 알코올/니코틴 중독"
정형외과,권순용,가톨릭대학교 서울성모병원 정형외과 권순용.png,교수,"대퇴골두 무혈성괴사, 고관절염, 골다공증"
정형외과,정양국,가톨릭대학교 서울성모병원 정형외과 정양국.png,교수,"수부상지 질환 및 말초신경질환 질환,골연부조직 종양"
정형외과,안재훈,가톨릭대학교 서울성모병원 정형외과 안재훈.png,교수,"족부외과, 족부관절내시경, 발목만성불안정증"
정형외과,인용,가톨릭대학교 서울성모병원 정형외과 인용.png,교수,"무릎관절질환, 무릎 인공관절 클리닉, 무릎 관절 내시경 클리닉"
정형외과,김양수,가톨릭대학교 서울성모병원 정형외과 김양수.png,교수,어깨 관절질환
정형외과,김영훈,가톨릭대학교 서울성모병원 정형외과 김영훈.png,교수,"척추변형,척추종양,퇴행성 척추질환"
정형외과,임영욱,가톨릭대학교 서울성모병원 정형외과 임영욱.png,부교수,"인공고관절치환술,고관절"
정형외과,신승한,가톨릭대학교 서울성모병원 정형외과 신승한.png,부교수,"수부상지 및 말초신경질환, 골연부 조직 및 감염, 종양(암병원 진료)"
정형외과,이효진,가톨릭대학교 서울성모병원 정형외과 이효진.png,부교수,어깨 / 팔꿈치 질환 및 스포츠 손상
정형외과,김만수,가톨릭대학교 서울성모병원 정형외과 김만수.png,부교수,"무릎관절질환 및 손상, 무릎 퇴행성관절염, 인공관절수술, 무릎 스포츠손상,무릎연골재생치료,무릎관절경수술(십자인대,반월상연골판손상), 무릎관절보존수술(교정절골술 및 연골 재생술)"
정형외과,조우람,가톨릭대학교 서울성모병원 정형외과 조우람.png,조교수,"고관절 질환, 인공고관절"
정형외과,김상일,가톨릭대학교 서울성모병원 정형외과 김상일.png,조교수,"척추변형,경추질환,척추골절,골다공증,최소침습 척추수술"
정형외과,최근영,가톨릭대학교 서울성모병원 정형외과 최근영.png,임상진료조교수,"무릎 관절질환 및 외상, 퇴행성 관절염, 무릎인공관절수술, 스포츠손상, 관절경수술(십자인대 반월상연골판, 관절연골), 무릎관절보존수술(교정절골술 및 연골재생술),소아정형"
정형외과,방청원,가톨릭대학교 서울성모병원 정형외과 방청원.png,진료전문의,"척추변형, 경추질환, 요추질환, 척추골절, 골다공증, 최소침습 척추수술"
정형외과,조성현,가톨릭대학교 서울성모병원 정형외과 조성현.png,임상강사,none
정형외과,박형철,가톨릭대학교 서울성모병원 정형외과 박형철.png,임상강사,none
정형외과,양성철,가톨릭대학교 서울성모병원 정형외과 양성철.png,임상강사,none
정형외과,조류경,가톨릭대학교 서울성모병원 정형외과 조류경.png,임상강사,none
정형외과,고명섭,가톨릭대학교 서울성모병원 정형외과 고명섭.png,임상강사,none
정형외과,고영일,가톨릭대학교 서울성모병원 정형외과 고영일.png,임상강사,none
정형외과,곽동호,가톨릭대학교 서울성모병원 정형외과 곽동호.png,임상강사,none
정형외과,장혁진,가톨릭대학교 서울성모병원 정형외과 장혁진.png,임상강사,none
정형외과,정지환,가톨릭대학교 서울성모병원 정형외과 정지환.png,임상강사,none
종양내과,강진형,가톨릭대학교 서울성모병원 종양내과 강진형.png,교수,"폐결절,폐암,정밀의료 항암치료,두경부암,임상시험"
종양내과,이명아,가톨릭대학교 서울성모병원 종양내과 이명아.png,교수,"[대장암,직장암,간담췌암]"
종양내과,홍숙희,가톨릭대학교 서울성모병원 종양내과 홍숙희.png,교수,"[폐암,부인암]"
종양내과,김인호,가톨릭대학교 서울성모병원 종양내과 김인호.png,부교수,"상부위장관암(위,식도),소장암,비뇨기암"
종양내과,이지은,가톨릭대학교 서울성모병원 종양내과 이지은.png,조교수,"유방암, 육종"
종양내과,박세준,가톨릭대학교 서울성모병원 종양내과 박세준.png,임상진료조교수,"대장암,직장암,간담췌암"
종양내과,신갑수,가톨릭대학교 서울성모병원 종양내과 신갑수.png,임상진료조교수,"유방암,위암"
종양내과,김주리,가톨릭대학교 서울성모병원 종양내과 김주리.png,임상진료조교수,"두경부암, 악성흑색종, 폐암, 갑상선암, 원발불명암"
종양내과,이권재,가톨릭대학교 서울성모병원 종양내과 이권재.png,임상강사,none
중환자외상외과,정재희,가톨릭대학교 서울성모병원 중환자외상외과 정재희.png,교수,"소아외과,[소장이식],[단장증후군 위장관재활클리닉(금요일 진료)],태아치료"
중환자외상외과,김은영,가톨릭대학교 서울성모병원 중환자외상외과 김은영.png,부교수,"중환자의학,외상"
중환자외상외과,이겨라,가톨릭대학교 서울성모병원 중환자외상외과 이겨라.png,임상조교수,"중환자의학,외상"
중환자외상외과,정윤지,가톨릭대학교 서울성모병원 중환자외상외과 정윤지.png,임상강사,none
중환자외상외과,김혜성,가톨릭대학교 서울성모병원 중환자외상외과 김혜성.png,임상강사,none
직업환경의학과,구정완,가톨릭대학교 서울성모병원 직업환경의학과 구정완.png,교수,"진폐증,직업성 및 환경성 호흡기 질환"
직업환경의학과,김형렬,가톨릭대학교 서울성모병원 직업환경의학과 김형렬.png,교수,"직업병 일반,근골격계질환,직업성 정신질환,직업성암"
직업환경의학과,명준표,가톨릭대학교 서울성모병원 직업환경의학과 명준표.png,교수,"진폐증,직업성폐질환,대기오염환경성호흡기질환 [특발성 폐섬유화증(IPF),폐암]"
직업환경의학과,강모열,가톨릭대학교 서울성모병원 직업환경의학과 강모열.png,부교수,"직업병일반,직무스트레스,직장인수면장애,환경성질환"
직업환경의학과,이종인,가톨릭대학교 서울성모병원 직업환경의학과 이종인.png,조교수,"진폐증 및 환경성/직업성 호흡기질환,가습기살균제 보건센터,건강진단 사후관리"
직업환경의학과,박민영,가톨릭대학교 서울성모병원 직업환경의학과 박민영.png,임상강사,가습기살균제 보건센터
진단검사의학과,박연준,가톨릭대학교 서울성모병원 진단검사의학과 박연준.png,교수,임상미생물
진단검사의학과,김용구,가톨릭대학교 서울성모병원 진단검사의학과 김용구.png,교수,"진단 혈액,세포 치료"
진단검사의학과,오은지,가톨릭대학교 서울성모병원 진단검사의학과 오은지.png,교수,진단면역
진단검사의학과,김명신,가톨릭대학교 서울성모병원 진단검사의학과 김명신.png,교수,"유전 진단,진단 혈액"
진단검사의학과,채효진,가톨릭대학교 서울성모병원 진단검사의학과 채효진.png,교수,"임상 화학,유전 진단"
진단검사의학과,제갈동욱,가톨릭대학교 서울성모병원 진단검사의학과 제갈동욱.png,부교수,수혈의학 세포치료
진단검사의학과,유인영,가톨릭대학교 서울성모병원 진단검사의학과 유인영.png,임상진료조교수,none
진단검사의학과,이종미,가톨릭대학교 서울성모병원 진단검사의학과 이종미.png,임상진료조교수,none
진단검사의학과,김훈석,가톨릭대학교 서울성모병원 진단검사의학과 김훈석.png,임상진료조교수,유전진단
진단검사의학과,정진,가톨릭대학교 서울성모병원 진단검사의학과 정진.png,임상진료조교수,none
진단검사의학과,강현혜,가톨릭대학교 서울성모병원 진단검사의학과 강현혜.png,임상강사,none
진단검사의학과,한재호,가톨릭대학교 서울성모병원 진단검사의학과 한재호.png,임상강사,none
진단검사의학과,권우재,가톨릭대학교 서울성모병원 진단검사의학과 권우재.png,임상강사,none
진단검사의학과,최원규,가톨릭대학교 서울성모병원 진단검사의학과 최원규.png,임상강사,유전진단
치과병원,박재억,가톨릭대학교 서울성모병원 치과병원 박재억.png,교수,"안면기형수술(얼굴기형),임플란트,악관절질환,두경부종양"
치과병원,김창현,가톨릭대학교 서울성모병원 치과병원 김창현.png,임상교수,"악안면골절,종양 및 재건,악관절질환,임플란트,조직검사"
치과병원,양성은,가톨릭대학교 서울성모병원 치과병원 양성은.png,교수,"근관치료,현미경 치근단수술,치아재식및이식술,심미수복,미백"
치과병원,고영경,가톨릭대학교 서울성모병원 치과병원 고영경.png,교수,"잇몸질환,잇몸성형,임플란트,치조조직 재생"
치과병원,박준범,가톨릭대학교 서울성모병원 치과병원 박준범.png,교수,"잇몸질환,잇몸성형,임플란트,치조조직 재생"
치과병원,김윤지,가톨릭대학교 서울성모병원 치과병원 김윤지.png,부교수,성장기 치열교정 및 턱교정/ 매복치 및 치아이상의 교정치료 / 수술교정/ 성인교정/ 중장년교정/ 투명교정
치과병원,김신영,가톨릭대학교 서울성모병원 치과병원 김신영.png,부교수,"근관치료, 현미경 치근단수술, 치아재식 및 이식술, 심미수복, 미백"
치과병원,이원섭,가톨릭대학교 서울성모병원 치과병원 이원섭.png,임상조교수,"임플란트,심미보철,악안면보철,의치"
치과병원,이수영,가톨릭대학교 서울성모병원 치과병원 이수영.png,조교수,"임플란트,심미보철,악안면보철,의치"
치과병원,한성훈,가톨릭대학교 서울성모병원 치과병원 한성훈.png,임상진료조교수,"성장기 치열교정 및 턱교정,매복치 및 치아이상의 교정치료,수술교정,성인교정,중장년교정,투명교정"
치과병원,박원종,가톨릭대학교 서울성모병원 치과병원 박원종.png,임상진료조교수,"얼굴기형수술, 턱얼굴 종양, 턱얼굴 외상, 임플란트"
치과병원,안혜빈,가톨릭대학교 서울성모병원 치과병원 안혜빈.png,임상강사,"임플란트,심미보철,악안면보철,의치"
피부과,박영민,가톨릭대학교 서울성모병원 피부과 박영민.png,교수,"[소아알레르기피부질환(아토피),두드러기,약진],감염성질환"
피부과,이지현,가톨릭대학교 서울성모병원 피부과 이지현.png,교수,"아토피,[건선],레이저"
피부과,방철환,가톨릭대학교 서울성모병원 피부과 방철환.png,조교수,"건선, 접촉피부염, 레이저"
피부과,김영호,가톨릭대학교 서울성모병원 피부과 김영호.png,임상진료조교수,피부암(피부외과).탈모.손발톱질환.레이져
피부과,한주희,가톨릭대학교 서울성모병원 피부과 한주희.png,임상진료조교수,"백반증, 여드름, 레이저"
피부과,유승아,가톨릭대학교 서울성모병원 피부과 유승아.png,임상강사,피부질환
피부과,육화정,가톨릭대학교 서울성모병원 피부과 육화정.png,임상강사,피부질환
핵의학과,김성훈,가톨릭대학교 서울성모병원 핵의학과 김성훈.png,명예진료교수,"종양 핵의학,갑상선암 동위원소 치료 및 신장 핵의학"
핵의학과,유이령,가톨릭대학교 서울성모병원 핵의학과 유이령.png,교수,"종양,뇌신경,호흡기 및 골관절 핵의학"
핵의학과,오주현,가톨릭대학교 서울성모병원 핵의학과 오주현.png,부교수,"종양 핵의학 (혈액암, 전립선암), 심장 핵의학, 테라노스틱스"
핵의학과,하승균,가톨릭대학교 서울성모병원 핵의학과 하승균.png,조교수,동위원소 치료
핵의학과,권수진,가톨릭대학교 서울성모병원 핵의학과 권수진.png,임상강사,none
혈관ㆍ이식외과,윤상섭,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 윤상섭.png,교수,"이식(신장,췌장),대동맥,사지동맥질환,혈관중재,혈액투석"
혈관ㆍ이식외과,김장용,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 김장용.png,교수,"대동맥류,정맥류,다리혈관 치료,혈전증,항암포트"
혈관ㆍ이식외과,박순철,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 박순철.png,교수,"이식(신장,췌장),대동맥,사지동맥질환,혈관중재,혈액투석"
혈관ㆍ이식외과,한홍석,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 한홍석.png,임상강사,none
혈관ㆍ이식외과,이승훈,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 이승훈.png,임상강사,none
혈관ㆍ이식외과,문기윤,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 문기윤.png,임상강사,none
혈관ㆍ이식외과,장은주,가톨릭대학교 서울성모병원 혈관ㆍ이식외과 장은주.png,임상강사,none
혈액내과,이종욱,가톨릭대학교 서울성모병원 혈액내과 이종욱.png,교수,"재생불량빈혈,골수부전질환,발작야간혈색소뇨증,조혈모세포이식"
혈액내과,조석구,가톨릭대학교 서울성모병원 혈액내과 조석구.png,교수,"[림프종],면역세포치료,조혈모세포이식,CAR-T 세포치료"
혈액내과,김희제,가톨릭대학교 서울성모병원 혈액내과 김희제.png,교수,"급성골수성백혈병,조혈모세포이식"
혈액내과,민창기,가톨릭대학교 서울성모병원 혈액내과 민창기.png,교수,"다발골수종,형질세포질환, 조혈모세포이식"
혈액내과,이석,가톨릭대학교 서울성모병원 혈액내과 이석.png,교수,"급성림프모구 백혈병,급성 혼합형 백혈병,조혈모세포이식,CAR-T 세포치료"
혈액내과,엄기성,가톨릭대학교 서울성모병원 혈액내과 엄기성.png,교수,"림프종, 만성림프구백혈병, 조혈모세포이식, CAR-T 세포치료"
혈액내과,김유진,가톨릭대학교 서울성모병원 혈액내과 김유진.png,교수,"골수형성이상증후군,조혈모세포이식"
혈액내과,조병식,가톨릭대학교 서울성모병원 혈액내과 조병식.png,교수,"급성골수성백혈병,조혈모세포이식"
혈액내과,태현정,가톨릭대학교 서울성모병원 혈액내과 태현정.png,입원전담교수,none
혈액내과,이성은,가톨릭대학교 서울성모병원 혈액내과 이성은.png,교수,"만성골수성백혈병, 골수증식종양, 조혈모세포이식"
혈액내과,윤재호,가톨릭대학교 서울성모병원 혈액내과 윤재호.png,부교수,"급성림프구성백혈, 혈구탐식성조직구 증식증, 랑게르한스세포조직구증가증, 특발성 혈소판감소성 자반증, 혈전성 혈소판 감소성 자반증"
혈액내과,박실비아,가톨릭대학교 서울성모병원 혈액내과 박실비아.png,부교수,"골수형성이상증후군, 급성골수성백혈병, 조혈모세포이식"
혈액내과,박성수,가톨릭대학교 서울성모병원 혈액내과 박성수.png,부교수,"다발골수종, 형질세포질환, 조혈모세포이식"
혈액내과,이정연,가톨릭대학교 서울성모병원 혈액내과 이정연.png,임상조교수,다발골수종
혈액내과,민기준,가톨릭대학교 서울성모병원 혈액내과 민기준.png,조교수,"일반 혈액질환,림프종,CAR-T 세포치료"
혈액내과,지수영,가톨릭대학교 서울성모병원 혈액내과 지수영.png,입원전담교수,입원전담전문의 외래없음
혈액내과,한선영,가톨릭대학교 서울성모병원 혈액내과 한선영.png,입원전담교수,none
혈액내과,민지연,가톨릭대학교 서울성모병원 혈액내과 민지연.png,입원전담교수,none
혈액내과,곽대훈,가톨릭대학교 서울성모병원 혈액내과 곽대훈.png,임상진료조교수,일반혈액질환
혈액내과,오미내,가톨릭대학교 서울성모병원 혈액내과 오미내.png,임상진료조교수,none
혈액내과,이선우,가톨릭대학교 서울성모병원 혈액내과 이선우.png,입원전담교수,혈액내과 입원 전담
혈액내과,김찬영,가톨릭대학교 서울성모병원 혈액내과 김찬영.png,임상진료조교수,입원전담전문의 외래없음
혈액내과,민경일,가톨릭대학교 서울성모병원 혈액내과 민경일.png,임상강사,none
혈액내과,오예은,가톨릭대학교 서울성모병원 혈액내과 오예은.png,임상강사,none
혈액내과,박소연,가톨릭대학교 서울성모병원 혈액내과 박소연.png,임상강사,none
혈액내과,김가영,가톨릭대학교 서울성모병원 혈액내과 김가영.png,임상강사,none
혈액내과,남호형,가톨릭대학교 서울성모병원 혈액내과 남호형.png,임상강사,none
호흡기내과,김석찬,가톨릭대학교 서울성모병원 호흡기내과 김석찬.png,임상교수,"중환자의학,급성호흡부전,감염성 폐질환,폐이식"
호흡기내과,김승준,가톨릭대학교 서울성모병원 호흡기내과 김승준.png,교수,[폐암]
호흡기내과,이진국,가톨릭대학교 서울성모병원 호흡기내과 이진국.png,교수,"COPD(만성폐쇄성폐질환),천식"
호흡기내과,민진수,가톨릭대학교 서울성모병원 호흡기내과 민진수.png,부교수,"결핵,비결핵항상균 폐질환,폐렴"
호흡기내과,이종민,가톨릭대학교 서울성모병원 호흡기내과 이종민.png,조교수,"중환자의학,패혈증,급성호흡곤란증후군,간질성폐질환"
호흡기내과,조용숙,가톨릭대학교 서울성모병원 호흡기내과 조용숙.png,임상진료조교수,"간질성 폐질환,폐이식,만성 폐쇄성 폐질환, 천식"
호흡기내과,조형준,가톨릭대학교 서울성모병원 호흡기내과 조형준.png,임상진료조교수,"폐암, 악성의심 폐결절"
호흡기내과,남정현,가톨릭대학교 서울성모병원 호흡기내과 남정현.png,임상강사,none
호흡기내과,김규환,가톨릭대학교 서울성모병원 호흡기내과 김규환.png,임상강사,none
호흡기내과,김아란,가톨릭대학교 서울성모병원 호흡기내과 김아란.png,임상강사,none
호흡기내과,이종민,가톨릭대학교 서울성모병원 호흡기내과 이종민.png,임상강사,none
호흡기내과,이지원,가톨릭대학교 서울성모병원 호흡기내과 이지원.png,임상강사,none
