dptm,name,img_name,position,clinic
갑상선내분비외과,배자성,가톨릭대학교 서울성모병원 갑상선내분비외과 배자성.png,교수,"갑상선암,갑상선결절"
갑상선내분비외과,김정수,가톨릭대학교 서울성모병원 갑상선내분비외과 김정수.png,교수,"갑상선암, 갑상선결절"
갑상선내분비외과,김광순,가톨릭대학교 서울성모병원 갑상선내분비외과 김광순.png,조교수,"갑상선암,갑상선질환,부신종양,부신질환"
내분비내과,윤건호,가톨릭대학교 서울성모병원 내분비내과 윤건호.png,교수,"당뇨병,고지혈증,비만"
내분비내과,임동준,가톨릭대학교 서울성모병원 내분비내과 임동준.png,교수,"갑상선암,갑상선,부갑상선,뇌하수체,부신"
내분비내과,조재형,가톨릭대학교 서울성모병원 내분비내과 조재형.png,교수,"당뇨병, 고지혈증, 비만"
내분비내과,이승환,가톨릭대학교 서울성모병원 내분비내과 이승환.png,교수,"당뇨병, 고지혈증, 비만, 부신질환"
내분비내과,이은영,가톨릭대학교 서울성모병원 내분비내과 이은영.png,부교수,"당뇨병,기타 내분비 질환"
내분비내과,하정훈,가톨릭대학교 서울성모병원 내분비내과 하정훈.png,조교수,"골대사,칼슘대사,부갑상선,골다공증클리닉, 뇌하수체, 내분비희귀질환"
내분비내과,양여리,가톨릭대학교 서울성모병원 내분비내과 양여리.png,임상조교수,"당뇨병, 고지혈증, 골다공증 및 기타 내분비질환"
내분비내과,이준엽,가톨릭대학교 서울성모병원 내분비내과 이준엽.png,임상진료조교수,"당뇨병, 비만, 갑상선, 골다공증 및 기타 내분비질환"
내분비내과,최윤희,가톨릭대학교 서울성모병원 내분비내과 최윤희.png,진료전문의,"임신성 당뇨병,1형당뇨병,비만,고지혈증"
내분비내과,김지현,가톨릭대학교 서울성모병원 내분비내과 김지현.png,진료전문의,"당뇨병, 갑상선"
내분비내과,신주영,가톨릭대학교 서울성모병원 내분비내과 신주영.png,임상부교수,"당뇨병,고지혈증,골다공증 및 기타 내분비 질환"
내분비내과,김헌성,가톨릭대학교 서울성모병원 내분비내과 김헌성.png,부교수,"당뇨병, 고지혈증"
내분비내과,유진,가톨릭대학교 서울성모병원 내분비내과 유진.png,임상강사,"당뇨병, 갑상선, 고지혈증, 골다공증 및 기타 내분비질환"
대장항문외과,이인규,가톨릭대학교 서울성모병원 대장항문외과 이인규.png,교수,"로봇수술,[대장암,직장암],염증성장질환"
대장항문외과,이도상,가톨릭대학교 서울성모병원 대장항문외과 이도상.png,교수,"대장암,직장암,대장내시경,변실금,항문질환,탈장,염증성장질환"
대장항문외과,이윤석,가톨릭대학교 서울성모병원 대장항문외과 이윤석.png,교수,"대장암,직장암,복강경수술,로봇수술,염증성장질환,단 항문질환(탈장, 치질, 치핵 등)제외"
대장항문외과,배정훈,가톨릭대학교 서울성모병원 대장항문외과 배정훈.png,임상조교수,"대장암,직장암,로봇/복강경 수술,염증성대장질환,탈장,변실금,대장내시경,항문질환"
대장항문외과,유니나,가톨릭대학교 서울성모병원 대장항문외과 유니나.png,임상조교수,"대장암,직장암,로봇/복강경 수술,염증성대장질환,탈장,변실금,대장내시경,항문질환"
류마티스내과,박성환,가톨릭대학교 서울성모병원 류마티스내과 박성환.png,교수,"루푸스,쇼그렌증후군,경피증,근육염,베쳇병,류마티스관절염"
류마티스내과,김완욱,가톨릭대학교 서울성모병원 류마티스내과 김완욱.png,교수,"류마티스관절염,강직성척추염,루푸스,베쳇병"
류마티스내과,주지현,가톨릭대학교 서울성모병원 류마티스내과 주지현.png,교수,"줄기세포,류마티스관절염,강직성척추염,기타관절염,통풍"
류마티스내과,곽승기,가톨릭대학교 서울성모병원 류마티스내과 곽승기.png,교수,"루푸스,쇼그렌증후군,전신성경화증,류마티스관절염,강직성척추염,베쳇병"
류마티스내과,이지연,가톨릭대학교 서울성모병원 류마티스내과 이지연.png,임상부교수,"류마티스 질환,일반내과진료,근골격계 및 류마티스질환,1차진료,기초건강검진"
류마티스내과,이주하,가톨릭대학교 서울성모병원 류마티스내과 이주하.png,부교수,"통풍, 강직성 척추염, 쇼그렌 증후군, 류마티스 관절염"
류마티스내과,박영재,가톨릭대학교 서울성모병원 류마티스내과 박영재.png,임상진료조교수,"베쳇병, 혈관염, 쇼그렌 증후군, 루푸스, 류마티스 관절염"
류마티스내과,이봉우,가톨릭대학교 서울성모병원 류마티스내과 이봉우.png,임상강사,류마티스질환(일반)
류마티스내과,권의종,가톨릭대학교 서울성모병원 류마티스내과 권의종.png,임상강사,류마티스질환(일반)
류마티스내과,양지원,가톨릭대학교 서울성모병원 류마티스내과 양지원.png,임상강사,류마티스질환(일반)
마취통증의학과,이해진,가톨릭대학교 서울성모병원 마취통증의학과 이해진.png,교수,산부인과 마취
마취통증의학과,이윤기,가톨릭대학교 서울성모병원 마취통증의학과 이윤기.png,교수,"외래마취,뇌신경마취"
마취통증의학과,한인수,가톨릭대학교 서울성모병원 마취통증의학과 한인수.png,임상교수,"기도관리, 일반마취"
마취통증의학과,박철수,가톨릭대학교 서울성모병원 마취통증의학과 박철수.png,교수,간이식마취
마취통증의학과,박휴정,가톨릭대학교 서울성모병원 마취통증의학과 박휴정.png,교수,"척추 관련 통증,대상포진 및 각종 신경병증성 통증"
마취통증의학과,홍상현,가톨릭대학교 서울성모병원 마취통증의학과 홍상현.png,교수,"이식수술마취,부위마취"
마취통증의학과,문영은,가톨릭대학교 서울성모병원 마취통증의학과 문영은.png,교수,"수술 후 급성통증,일반 마취"
마취통증의학과,심성은,가톨릭대학교 서울성모병원 마취통증의학과 심성은.png,임상부교수,"척추 관련 통증,대상포진 및 각종 신경병증성 통증"
마취통증의학과,김영훈,가톨릭대학교 서울성모병원 마취통증의학과 김영훈.png,부교수,"척추 관련 통증,대상포진 및 각종 신경병증성 통증"
마취통증의학과,주진,가톨릭대학교 서울성모병원 마취통증의학과 주진.png,부교수,"뇌신경마취,외래마취"
마취통증의학과,황원정,가톨릭대학교 서울성모병원 마취통증의학과 황원정.png,부교수,심폐마취
방사선종양학과,장홍석,가톨릭대학교 서울성모병원 방사선종양학과 장홍석.png,교수,"췌장암,위장관종양,비뇨기과종양"
방사선종양학과,김연실,가톨릭대학교 서울성모병원 방사선종양학과 김연실.png,교수,"흉부종양, 두경부암, 부인암"
방사선종양학과,최병옥,가톨릭대학교 서울성모병원 방사선종양학과 최병옥.png,교수,"유방암,림프종"
병리과,최영진,가톨릭대학교 서울성모병원 병리과 최영진.png,교수,"신장병리,이식병리,비뇨병리(신장암,방광암,전립선암)"
병리과,이연수,가톨릭대학교 서울성모병원 병리과 이연수.png,교수,"신경병리,두경부병리,근육병리,뇌하수체질환"
병리과,박경신,가톨릭대학교 서울성모병원 병리과 박경신.png,교수,"혈액 병리,피부 병리"
병리과,이아원,가톨릭대학교 서울성모병원 병리과 이아원.png,교수,"유방병리,여성생식기병리"
병리과,정찬권,가톨릭대학교 서울성모병원 병리과 정찬권.png,교수,"내분비 병리,골연부종양병리"
병리과,이성학,가톨릭대학교 서울성모병원 병리과 이성학.png,교수,"위장관병리, 간담췌병리"
비뇨의학과,김세웅,가톨릭대학교 서울성모병원 비뇨의학과 김세웅.png,교수,"전립선,레이저수술,요실금,성기능/불임,소아비뇨"
비뇨의학과,이지열,가톨릭대학교 서울성모병원 비뇨의학과 이지열.png,교수,"비뇨기종양,로봇및복강경수술,전립선암,방광암,신장암"
비뇨의학과,홍성후,가톨릭대학교 서울성모병원 비뇨의학과 홍성후.png,교수,"비뇨기종양,로봇및복강경수술,[전립선암],[방광암],[신장암]"
비뇨의학과,하유신,가톨릭대학교 서울성모병원 비뇨의학과 하유신.png,교수,"비뇨기종양,로봇및복강경수술,[전립선암],[방광암],[신장암]"
비뇨의학과,조혁진,가톨릭대학교 서울성모병원 비뇨의학과 조혁진.png,부교수,"전립선암, 신장암, 방광암, 요로결석, 로봇수술"
비뇨의학과,배웅진,가톨릭대학교 서울성모병원 비뇨의학과 배웅진.png,부교수,"전립선,요실금,성기능/불임,소아비뇨"
비뇨의학과,박용현,가톨릭대학교 서울성모병원 비뇨의학과 박용현.png,조교수,"비뇨기종양,로봇및복강경수술,전립선암,방광암,신장암,신장이식"
비뇨의학과,문형우,가톨릭대학교 서울성모병원 비뇨의학과 문형우.png,임상진료조교수,"비뇨기 종양,로봇 및 복강경수술,전립선암,방광암,신장암"
비뇨의학과,방석환,가톨릭대학교 서울성모병원 비뇨의학과 방석환.png,임상진료조교수,"비뇨기종양,로봇및복강경수술,전립선암,방광암,신장암,요실금,다한증"
산부인과,김미란,가톨릭대학교 서울성모병원 산부인과 김미란.png,교수,"자궁근종,자궁내막증,로봇수술,복강경 수술,폐경클리닉,여성골다공증"
산부인과,허수영,가톨릭대학교 서울성모병원 산부인과 허수영.png,교수,"자궁암,난소암,난소낭종,복강경 수술,로봇수술"
산부인과,박인양,가톨릭대학교 서울성모병원 산부인과 박인양.png,교수,"고위험임신,선천성질환,정밀초음파,약물상담,임신중 근종"
산부인과,이근호,가톨릭대학교 서울성모병원 산부인과 이근호.png,교수,"(유전성)난소암,자궁내막암,자궁경부암,로봇 수술,단일공수술"
산부인과,고현선,가톨릭대학교 서울성모병원 산부인과 고현선.png,교수,"고위험임신,선천성질환,태아정밀초음파,약물상담"
산부인과,이성종,가톨릭대학교 서울성모병원 산부인과 이성종.png,교수,"자궁경부암,난소암,자궁내막암,HPV 클리닉,복강경수술, 로봇 수술"
산부인과,송재연,가톨릭대학교 서울성모병원 산부인과 송재연.png,부교수,"자궁내막증,자궁근종,다낭성난소,월경장애,비만,폐경,로봇 및 복강경 수술"
산부인과,최윤진,가톨릭대학교 서울성모병원 산부인과 최윤진.png,부교수,"(유전성)난소암,자궁내막암,자궁경부암,복강경수술,로봇수술,가임력보존수술,일반부인과"
산부인과,정윤지,가톨릭대학교 서울성모병원 산부인과 정윤지.png,조교수,"갱년기,골다공증,자궁근종,자궁내막증,로봇수술,복강경수술"
산부인과,홍수빈,가톨릭대학교 서울성모병원 산부인과 홍수빈.png,임상진료조교수,"정상임신,일반부인과,부인과 검진,고위험임신 선천성질환,태아정밀초음파"
산부인과,박정윤,가톨릭대학교 서울성모병원 산부인과 박정윤.png,임상진료조교수,"자궁근종, 폐경, 골다공증, 난소낭종, 일반 부인과"
산부인과,강병수,가톨릭대학교 서울성모병원 산부인과 강병수.png,임상강사,"산전관리,임신성당뇨,태아정밀초음파,일반부인과"
산부인과,김오영,가톨릭대학교 서울성모병원 산부인과 김오영.png,임상강사,"산전관리,임신성당뇨,태아정밀초음파,일반부인과"
산부인과,박정현,가톨릭대학교 서울성모병원 산부인과 박정현.png,임상강사,"자궁근종,폐경,골다공증,난소낭종,일반 부인과"
산부인과,원상은,가톨릭대학교 서울성모병원 산부인과 원상은.png,임상강사,"산전관리,임신성당뇨,태아정밀초음파,일반부인과"
산부인과,황인선,가톨릭대학교 서울성모병원 산부인과 황인선.png,임상강사,"부인암 정기검진,일반부인과"
산부인과,김채원,가톨릭대학교 서울성모병원 산부인과 김채원.png,임상강사,"자궁근종,폐경,골다공증,난소낭종,일반 부인과"
산부인과,신인혜,가톨릭대학교 서울성모병원 산부인과 신인혜.png,임상강사,"자궁근종,폐경,골다공증,난소낭종,일반 부인과"
산부인과,최보람,가톨릭대학교 서울성모병원 산부인과 최보람.png,임상강사,"부인암 정기검진,일반부인과"
 , , , , 
성형외과,오득영,가톨릭대학교 서울성모병원 성형외과 오득영.png,교수,"유방재건,눈성형,흉터성형"
성형외과,문석호,가톨릭대학교 서울성모병원 성형외과 문석호.png,교수,"상하지재건,피부암,흑색종,당뇨발,림프부종,안면외상재건,안면마비"
성형외과,최장연,가톨릭대학교 서울성모병원 성형외과 최장연.png,임상조교수,"유방재건,수부재건,안면외상,양성종양,흉터,레이저,보톡스,욕창"
성형외과,최종윤,가톨릭대학교 서울성모병원 성형외과 최종윤.png,임상진료조교수,"수부외상,안면외상,양성종양,흉터,레이저,보톡스.욕창,만성창상,당뇨발"
성형외과,이채림,가톨릭대학교 서울성모병원 성형외과 이채림.png,임상강사,"양성종양, 화상, 흉터, 레이져, 보톡스, 일반성형외과학"
소아외과,정재희,가톨릭대학교 서울성모병원 소아외과 정재희.png,교수,"소아외과,[소장이식],[단장증후군 위장관재활클리닉(금요일 진료)],태아치료"
소아청소년과,서병규,가톨릭대학교 서울성모병원 소아청소년과 서병규.png,교수,"성장 및 성조숙증,갑상선,당뇨"
소아청소년과,조빈,가톨릭대학교 서울성모병원 소아청소년과 조빈.png,교수,"소아백혈병,조혈모세포이식, CAR-T 세포치료"
소아청소년과,정대철,가톨릭대학교 서울성모병원 소아청소년과 정대철.png,교수,"불명열,관절통,소아류마티스관절염,소아루푸스,크론병,베쳇병"
소아청소년과,정낙균,가톨릭대학교 서울성모병원 소아청소년과 정낙균.png,교수,"[백혈병,림프종,재생불량빈혈,소아청소년암(뇌종양,육종 등)]혈액질환,조혈모세포이식,CAR-T세포치료"
소아청소년과,이재영,가톨릭대학교 서울성모병원 소아청소년과 이재영.png,교수,"선천성 심질환 및 중재시술,심근증,부정맥,폐동맥 고혈압"
소아청소년과,최병준,가톨릭대학교 서울성모병원 소아청소년과 최병준.png,교수,"육아상담,소아간질,신경질환,근질환,대사성근병증"
소아청소년과,이재욱,가톨릭대학교 서울성모병원 소아청소년과 이재욱.png,교수,"[백혈병,림프종,재생불량빈혈,소아청소년암(신경모세포종,윌름종양 등]혈액질환,조혈모세포이식,CAR-T세포치료"
소아청소년과,윤영아,가톨릭대학교 서울성모병원 소아청소년과 윤영아.png,부교수,"신생아 질환,미숙아 질환,고위험영유아 질환,성장 및 발달지연"
소아청소년과,엄태훈,가톨릭대학교 서울성모병원 소아청소년과 엄태훈.png,조교수,"소아간질및경련성질환,두통,뇌성마비,근육질환,발달장애"
소아청소년과,염숙경,가톨릭대학교 서울성모병원 소아청소년과 염숙경.png,조교수,"신생아 질환,미숙아 질환,고위험영유아 질환,성장 및 발달지연"
소아청소년과,강현미,가톨릭대학교 서울성모병원 소아청소년과 강현미.png,조교수,"발열,불명열,면역저하환자감염,패혈증,특수예방접종"
소아청소년과,안문배,가톨릭대학교 서울성모병원 소아청소년과 안문배.png,조교수,"성장 및 성조숙증,갑상선,당뇨,비만"
소아청소년과,류인혁,가톨릭대학교 서울성모병원 소아청소년과 류인혁.png,조교수,"급만성복통,구토,설사,혈변,변비,크론병,궤양성대장염,간담도질환,췌장질환,저체중,비만,소아내시경"
소아청소년과,오문연,가톨릭대학교 서울성모병원 소아청소년과 오문연.png,임상조교수,"신생아질환,미숙아질환"
소아청소년과,이연희,가톨릭대학교 서울성모병원 소아청소년과 이연희.png,임상진료조교수,"소아신장질환,학교소변검사이상,요로감염,만성신부전,소아투석"
소아청소년과,이혜진,가톨릭대학교 서울성모병원 소아청소년과 이혜진.png,임상진료조교수,"소아 호흡기,알레르기 질환,아토피,천식,비염,만성 기침,선천성 폐질환"
소아청소년과,유재원,가톨릭대학교 서울성모병원 소아청소년과 유재원.png,임상진료조교수,"소아백혈병, 림프종, 재생불량빈혈, 소아고형암, 일반혈액질환, 조혈모세포이식, CAR-T 세포치료"
소아청소년과,신정민,가톨릭대학교 서울성모병원 소아청소년과 신정민.png,임상진료조교수,"신생아질환, 미숙아질환"
소아청소년과,신주애,가톨릭대학교 서울성모병원 소아청소년과 신주애.png,임상진료조교수,"선천성심질환,심잡음,흉통,가와사끼병,고혈압,부정맥"
소아청소년과,김예지,가톨릭대학교 서울성모병원 소아청소년과 김예지.png,임상진료조교수,"발열,불명열,지역사회감염,결핵,예방접종"
소아청소년과,김민수,가톨릭대학교 서울성모병원 소아청소년과 김민수.png,임상진료조교수,"신생아,미숙아질환"
소아청소년과,여도정,가톨릭대학교 서울성모병원 소아청소년과 여도정.png,임상진료조교수,소아백혈병
소화기내과,윤승규,가톨릭대학교 서울성모병원 소화기내과 윤승규.png,병원장,"간염,간암,간이식,지방성 간질환,난치성간질환 면역치료"
소화기내과,최종영,가톨릭대학교 서울성모병원 소화기내과 최종영.png,교수,"간이식,간암,간염,담도암"
소화기내과,조영석,가톨릭대학교 서울성모병원 소화기내과 조영석.png,교수,"[크론병, 궤양성대장염], 대장종양, 치료내시경, 과민성장증후군, 변비, 소화불량증"
소화기내과,이보인,가톨릭대학교 서울성모병원 소화기내과 이보인.png,교수,"[대장암용종,크론병,장베체트병,궤양성대장염],과민성장증후군변비,소화불량증,비만"
소화기내과,박재명,가톨릭대학교 서울성모병원 소화기내과 박재명.png,교수,"소화기종양치료내시경,위암,식도암,위식도역류,위-대장내시경"
소화기내과,이인석,가톨릭대학교 서울성모병원 소화기내과 이인석.png,교수,"담관질환,담도암,췌장질환,치료내시경"
소화기내과,조유경,가톨릭대학교 서울성모병원 소화기내과 조유경.png,교수,"위식도역류질환, 위암, 위염, 소화성궤양, 치료내시경, 내시경초음파, 변비"
소화기내과,장정원,가톨릭대학교 서울성모병원 소화기내과 장정원.png,교수,"간염,간암,간경변,간이식"
소화기내과,성필수,가톨릭대학교 서울성모병원 소화기내과 성필수.png,부교수,"간암,간경변,자가면역간질환,간염,지방간질환"
소화기내과,최영훈,가톨릭대학교 서울성모병원 소화기내과 최영훈.png,조교수,"담관질환,담도암,췌장질환"
소화기내과,강동훈,가톨릭대학교 서울성모병원 소화기내과 강동훈.png,임상진료조교수,"치료내시경, 용종절제술, 식도질환, 위염, 위암, 소화불량, 십이지장질환, 일반대장질환, 내시경초음파, 의료인공지능"
소화기내과,조영욱,가톨릭대학교 서울성모병원 소화기내과 조영욱.png,임상진료조교수,"대장암용종,유암종,크론병,궤양성대장염,소화기종양,치료내시경,소장내시경,내시경초음파"
소화기내과,한지원,가톨릭대학교 서울성모병원 소화기내과 한지원.png,임상진료조교수,"간암,간이식,간경변,간염,지방성간질환"
소화기내과,이원석,가톨릭대학교 서울성모병원 소화기내과 이원석.png,임상진료조교수,"치료내시경,용종절제술,식도질환,위염,위암,소화불량,십이지장질환,일반대장질환,내시경초음파,의료인공지능"
소화기내과,이형한,가톨릭대학교 서울성모병원 소화기내과 이형한.png,임상진료조교수,"대장암용종,유암종,크론병,궤양성대장염,소화기종양,치료내시경,소장내시경,내시경초음파"
순환기내과,윤호중,가톨릭대학교 서울성모병원 순환기내과 윤호중.png,교수,"판막질환,심부전,심근증,고혈압,동맥경화,심장초음파"
순환기내과,오용석,가톨릭대학교 서울성모병원 순환기내과 오용석.png,교수,"부정맥,심방세동,전극도자절제술,실신,돌연사"
순환기내과,장기육,가톨릭대학교 서울성모병원 순환기내과 장기육.png,교수,"협심증,심근경색,흉통,관상동맥 중재술,타비시술,대동맥질환 시술"
순환기내과,정해억,가톨릭대학교 서울성모병원 순환기내과 정해억.png,교수,"심장초음파 및 심장영상 진단,판막질환,고혈압,심부전,폐색전증 및 폐고혈압,성인 선천성 심질환,판막 및 선천성 심질환 중재시술,[희귀난치유전 심장질환],{1,3주 목요일 오전: 폐고혈압클리닉}"
순환기내과,박훈준,가톨릭대학교 서울성모병원 순환기내과 박훈준.png,교수,"심장줄기세포,협심증,심근경색증,관상동맥중재술,심부전"
순환기내과,최윤석,가톨릭대학교 서울성모병원 순환기내과 최윤석.png,교수,"협심증,관상동맥질환,고지혈증,고혈압"
순환기내과,정우백,가톨릭대학교 서울성모병원 순환기내과 정우백.png,임상교수,"중재심초음파 (판막질환 및 구조적 심질환), 심장-종양학 (암환자의 심장기능 평가 및 치료), 저항성 및 난치성 고혈압"
순환기내과,윤종찬,가톨릭대학교 서울성모병원 순환기내과 윤종찬.png,교수,"심부전, 심장이식, 좌심실보조장치(LVAD), 고혈압, 고지혈증"
순환기내과,김성환,가톨릭대학교 서울성모병원 순환기내과 김성환.png,부교수,부정맥
순환기내과,황병희,가톨릭대학교 서울성모병원 순환기내과 황병희.png,부교수,"협심증,심근경색,말초혈관질환 및 대동맥,구조적 심질환 중재시술"
순환기내과,김진진,가톨릭대학교 서울성모병원 순환기내과 김진진.png,임상부교수,"심인성쇼크,중환자의학,체외막형산화요법,심부전"
순환기내과,추은호,가톨릭대학교 서울성모병원 순환기내과 추은호.png,조교수,"관상동맥질환, 고혈압, 심부전, 동맥경화"
순환기내과,정미향,가톨릭대학교 서울성모병원 순환기내과 정미향.png,조교수,"고혈압,판막질환,심근증,심부전,심장재활"
순환기내과,최영,가톨릭대학교 서울성모병원 순환기내과 최영.png,조교수,"심방세동,심장재동기화치료,부정맥"
순환기내과,오규철,가톨릭대학교 서울성모병원 순환기내과 오규철.png,임상조교수,"관상동맥질환,심부전,고혈압"
순환기내과,이관용,가톨릭대학교 서울성모병원 순환기내과 이관용.png,조교수,"흉통, 호흡곤란, 관상동맥중재술, 심장혈관영상, 심부전"
신경과,양동원,가톨릭대학교 서울성모병원 신경과 양동원.png,교수,"치매,어지럼증"
신경과,구자성,가톨릭대학교 서울성모병원 신경과 구자성.png,임상교수,"[뇌졸중],두통"
신경과,김중석,가톨릭대학교 서울성모병원 신경과 김중석.png,교수,"파킨슨병,이상운동질환,치매"
신경과,김우준,가톨릭대학교 서울성모병원 신경과 김우준.png,부교수,"뇌전증,수면질환,실신,다발성경화증"
신경과,이정환,가톨릭대학교 서울성모병원 신경과 이정환.png,임상조교수,"손발 저림,말초신경질환,근육질환,중증 근무력증,탈수초성질환"
신경과,이민환,가톨릭대학교 서울성모병원 신경과 이민환.png,임상조교수,"뇌졸중, 두통"
신경과,유상원,가톨릭대학교 서울성모병원 신경과 유상원.png,조교수,"퇴행성신경질환(치매,이상운동질환,떨림,파킨슨병)"
신경과,이한빈,가톨릭대학교 서울성모병원 신경과 이한빈.png,임상진료조교수,"뇌졸중,두통"
신경과,이청휘,가톨릭대학교 서울성모병원 신경과 이청휘.png,임상강사,기억장애 및 치매
신경과,최고은,가톨릭대학교 서울성모병원 신경과 최고은.png,임상강사,이상 운동질환
신경외과,전신수,가톨릭대학교 서울성모병원 신경외과 전신수.png,교수,[뇌종양]/두개기저부종양 수술(내시경수술포함)및 항암치료
신경외과,신용삼,가톨릭대학교 서울성모병원 신경외과 신용삼.png,교수,"뇌혈관질환(뇌동맥류,뇌출혈,뇌동정맥기형,모야모야병,뇌경색수술 및 혈관내치료)"
신경외과,손병철,가톨릭대학교 서울성모병원 신경외과 손병철.png,교수,"얼굴손떨림,사경,삼차신경통,척추수술후통증,말초신경"
신경외과,이관성,가톨릭대학교 서울성모병원 신경외과 이관성.png,임상교수,"모야모야병,뇌동맥류,뇌혈관기형,소아신경외과,수두증"
신경외과,류경식,가톨릭대학교 서울성모병원 신경외과 류경식.png,교수,"척추 및 척수종양,퇴행성 척추질환,최소침습 척추수술"
신경외과,김진성,가톨릭대학교 서울성모병원 신경외과 김진성.png,교수,"최소침습 척추수술,요추,경추 내시경수술,만성요통 치료"
신경외과,최재호,가톨릭대학교 서울성모병원 신경외과 최재호.png,부교수,"뇌동맥류,모야모야병,뇌동정맥기형 수술및 혈관내 치료"
신경외과,박재성,가톨릭대학교 서울성모병원 신경외과 박재성.png,임상부교수,"뇌종양 수술(두개저 접근 및 내시경수술),항암치료,[뇌종양],신경교종 임상시험"
신경외과,안스데반,가톨릭대학교 서울성모병원 신경외과 안스데반.png,임상진료조교수,"뇌종양수술,내시경수술,항암치료(신경교종,교모세포종,뇌림프종),면역항암치료. 종양환자 협진"
신경외과,이중구,가톨릭대학교 서울성모병원 신경외과 이중구.png,임상진료조교수,"뇌혈관질환 (뇌동맥류, 모야모야병 등) 수술 및 혈관내치료"
신경외과,김정훈,가톨릭대학교 서울성모병원 신경외과 김정훈.png,임상진료조교수,"척추외과(디스크, 골절, 척추 및 척수종양, 퇴행성 척추질환), 최소침습척추수술(척추내시경, 최소침습유합술)"
신경외과,추윤희,가톨릭대학교 서울성모병원 신경외과 추윤희.png,임상진료조교수,중환자실
신경외과,조우철,가톨릭대학교 서울성모병원 신경외과 조우철.png,임상진료조교수,"뇌동맥류, 뇌혈관기형, 해면상혈관종, 모야모야병, 뇌출혈, 뇌경색 수술, 뇌혈관 및 경동맥 협착"
신경외과,김여송,가톨릭대학교 서울성모병원 신경외과 김여송.png,임상진료조교수,뇌종양
신장내과,양철우,가톨릭대학교 서울성모병원 신장내과 양철우.png,교수,"신장이식,췌장이식"
신장내과,박철휘,가톨릭대학교 서울성모병원 신장내과 박철휘.png,교수,당뇨병 신장병증
신장내과,정병하,가톨릭대학교 서울성모병원 신장내과 정병하.png,교수,"신장이식,사구체신염,단백뇨,고혈압,당뇨 콩팥병"
신장내과,박훈석,가톨릭대학교 서울성모병원 신장내과 박훈석.png,부교수,"혈뇨,단백뇨,신장질환,혈액투석(혈액투석용 동정맥루관리),복막투석"
