dptm,name,img_name,position,clinic
방사선종양학과,이병민,가톨릭대학교 의정부성모병원 방사선종양학과 이병민.png,임상과장,"세기조절방사선치료(IMRT), 정위적방사선수술(SRS), 두경부암, 유방암(원내), 폐암, 기타 흉부종양, 식도암, 뇌종양, 육종, 기타 양성질환"
방사선종양학과,홍지현,가톨릭대학교 의정부성모병원 방사선종양학과 홍지현.png,임상강사,"세기조절방사선치료(IMRT), 정위적방사선수술(SRS), 두경부암, 유방암(원내), 폐암, 기타 흉부종양, 식도암, 뇌종양, 육종, 기타 양성질환"
병리과,신옥란,가톨릭대학교 의정부성모병원 병리과 신옥란.png,교수,"심폐병리, 두경부병리, 소화기병리"
병리과,서경진,가톨릭대학교 의정부성모병원 병리과 서경진.png,부교수,"골연부병리, 위장관병리"
병리과,정요셉,가톨릭대학교 의정부성모병원 병리과 정요셉.png,부교수,"유방병리, 비뇨병리, 혈액병리"
병리과,임광일,가톨릭대학교 의정부성모병원 병리과 임광일.png,부교수,"위암, 부인암, 신장병리"
비뇨의학과,한창희,가톨릭대학교 의정부성모병원 비뇨의학과 한창희.png,병원장,"소아비뇨기과질환, 요로감염/음낭수종, 정류고환, 요도하열, 방광요관역류, 신우요관이행부협착, 요로생식기감염 *** 소아클리닉(매주 수요일 오후)"
비뇨의학과,박봉희,가톨릭대학교 의정부성모병원 비뇨의학과 박봉희.png,조교수,"로봇수술(전립선암, 신장암, 방광암), 비뇨기 종양, 전립선 질환, 신공여자 복강경 수술"
비뇨의학과,배상락,가톨릭대학교 의정부성모병원 비뇨의학과 배상락.png,조교수,"배뇨장애 및 요실금, 요로결석"
비뇨의학과,김강섭,가톨릭대학교 의정부성모병원 비뇨의학과 김강섭.png,조교수,"로봇수술 (신장암, 전립선암, 방광암) 비뇨기 종양, 요로결석"
산부인과,김찬주,가톨릭대학교 의정부성모병원 산부인과 김찬주.png,교수,"자궁경부이형증, 자궁경부암, 자궁내막암, 난소암, 부인암 조기검진, 복강경수술, 일반부인과질환, 로봇수술"
산부인과,이희중,가톨릭대학교 의정부성모병원 산부인과 이희중.png,교수,산과 임신 및 분만 부인과 복강경 및 로봇수술
산부인과,김연희,가톨릭대학교 의정부성모병원 산부인과 김연희.png,교수,"산전진찰, 고위험임신, 임신과 수유중 약물상담, 로봇복강경 수술, 정밀초음파"
산부인과,김진휘,가톨릭대학교 의정부성모병원 산부인과 김진휘.png,부교수,"부인종양(자궁근종, 난소낭종, 자궁암, 난소암, 자궁경부암등), 복강경 및 로봇수술"
산부인과,김현경,가톨릭대학교 의정부성모병원 산부인과 김현경.png,임상조교수,"갱년기, 골다공증, 월경장애, 비만, 여성내분비, 일반부인과 복강경수술 및 부인과 내시경수술, 로봇수술"
산부인과,이수정,가톨릭대학교 의정부성모병원 산부인과 이수정.png,임상진료조교수,일반 부인과/ 부인암 조기진단 및 정기검진/ 복강경수술 및 부인과 내시경수술/로봇수술
성형외과,권호,가톨릭대학교 의정부성모병원 성형외과 권호.png,교수,"악안면외과, 안면부 골절 및 성형, 체형성형(지방흡입 및 이식)/ 미용성형"
성형외과,정성노,가톨릭대학교 의정부성모병원 성형외과 정성노.png,교수,"수부/ 수부외상∙재건, 미세수술, 수부질환, 액취증"
성형외과,서보미,가톨릭대학교 의정부성모병원 성형외과 서보미.png,조교수,"미세수술, 수부외상및 재건, 종양, 흉터및 미용성형, 레이저성형, 유방성형 및 재건"
성형외과,이준호,가톨릭대학교 의정부성모병원 성형외과 이준호.png,임상진료조교수,"미세수술, 수부외상 및 재건, 종양, 흉터 및 미용성형, 레이저성형, 기타 창상치료 등."
소아청소년과,김영훈,가톨릭대학교 의정부성모병원 소아청소년과 김영훈.png,교수,"소아신경/뇌전증, 언어지연, 두통, 뇌성마비, 신경질환"
소아청소년과,김현희,가톨릭대학교 의정부성모병원 소아청소년과 김현희.png,교수,"소아 알레르기 비염, 만성기침, 소아천식, 아토피 피부염, 두드러기, 소아 호흡기 질환"
소아청소년과,장필상,가톨릭대학교 의정부성모병원 소아청소년과 장필상.png,임상교수,"소아혈액 종양 / 빈혈, 자반증, 소아감염, 성조숙증"
소아청소년과,이연경,가톨릭대학교 의정부성모병원 소아청소년과 이연경.png,임상교수,"출생 28일 이내의 신생아 호흡곤란 증후군, 고위험신생아, 미숙아, 저출생 체중아, 자궁내성장 지연아, 신생아질환"
소아청소년과,고선영,가톨릭대학교 의정부성모병원 소아청소년과 고선영.png,임상교수,"출생 28일 이내의 신생아 호흡곤란 증후군, 고위험 신생아, 미숙아, 저출생 체중아, 자궁내성장 지연아, 신생아질환"
소화기내과,채현석,가톨릭대학교 의정부성모병원 소화기내과 채현석.png,교수,"위, 장 질환 [소화기질환(위장관), 소화기내시경(치료내시경, 위/장내시경)]"
소화기내과,김성수,가톨릭대학교 의정부성모병원 소화기내과 김성수.png,교수,"위, 장 질환 [위암, 내시경 절제술, 위식도 역류질환, 소화성 궤양, 헬리코박터 위염]"
소화기내과,김상우,가톨릭대학교 의정부성모병원 소화기내과 김상우.png,교수,"대장, 위 질환 [대장용종, 대장암, 대장내시경 치료(용종절제술,점막절제술), 염증성 장질환, 과민성장증후군, 위식도 역류질환,위염, 소화성궤양, 기능성소화불량증]"
소화기내과,김형근,가톨릭대학교 의정부성모병원 소화기내과 김형근.png,교수,"담도, 췌장질환 [담도 및 췌장질환, 담도, 췌관내시경시술]"
소화기내과,김창욱,가톨릭대학교 의정부성모병원 소화기내과 김창욱.png,교수,"간 질환 [급∙만성 간염, 간경변, 간암, 기타간질환]"
소화기내과,최현호,가톨릭대학교 의정부성모병원 소화기내과 최현호.png,조교수,"위,대장질환 [소화기질환(식도/위/대장), 위/대장내시경, 치료내시경(위/대장용종 절제술), 위장관출혈]"
소화기내과,남희철,가톨릭대학교 의정부성모병원 소화기내과 남희철.png,임상조교수,"간질환 [급만성 간염, 간경변, 간암, 기타 간질환]"
소화기내과,김지훈,가톨릭대학교 의정부성모병원 소화기내과 김지훈.png,임상강사,"간질환 [급만성 간염, 간경변, 간암, 기타 간질환], 간이식제외"
소화기내과,조인식,가톨릭대학교 의정부성모병원 소화기내과 조인식.png,임상강사,"위, 장 질환 [위장관 질환, 소화기내시경(위, 대장 내시경)]"
소화기내과,김규완,가톨릭대학교 의정부성모병원 소화기내과 김규완.png,임상강사,"위, 장 질환 [위장관 질환, 소화기내시경(위, 대장 내시경)]"
소화기내과,신승호,가톨릭대학교 의정부성모병원 소화기내과 신승호.png,임상강사,"위, 장질환[위장관 질환, 소화기내시경(위, 대장 내시경)]"
소화기내과,이은진,가톨릭대학교 의정부성모병원 소화기내과 이은진.png,임상강사,"위, 장 질환 [위장관 질환, 소화기내시경(위, 대장 내시경)]"
소화기내과,이정화,가톨릭대학교 의정부성모병원 소화기내과 이정화.png,임상강사,"위, 장 질환 [위장관 질환, 소화기내시경(위, 대장 내시경)]"
순환기(심장)내과,이종민,가톨릭대학교 의정부성모병원 순환기(심장)내과 이종민.png,교수,"관상동맥중재술, 협심증, 심근경색,고혈압, 동맥경화증"
순환기(심장)내과,임성민,가톨릭대학교 의정부성모병원 순환기(심장)내과 임성민.png,부교수,"관상동맥질환(심근경색, 협심증), 복합-고위험 관상동맥 중재술, 말초혈관질환, 다혈관질환, 심인성 쇼크, 심부전"
순환기(심장)내과,안효석,가톨릭대학교 의정부성모병원 순환기(심장)내과 안효석.png,조교수,"심부전, 관상동맥질환, 심초음파, 고혈압, 심장판막질환, 폐동맥고혈압, 선천성 심장질환"
순환기(심장)내과,김찬준,가톨릭대학교 의정부성모병원 순환기(심장)내과 김찬준.png,부교수,"심근경색, 고혈압, 협심증, 구조적 심질환, 말초동맥혈관질환, 관상동맥질환, 관상동맥중재술, 성인 선천성 심질환"
순환기(심장)내과,부성현,가톨릭대학교 의정부성모병원 순환기(심장)내과 부성현.png,임상진료조교수,"협심증, 심근경색, 말초혈관질환 및 대동맥질환 중재시술"
순환기(심장)내과,장재혁,가톨릭대학교 의정부성모병원 순환기(심장)내과 장재혁.png,임상진료조교수,심혈관 시술 전문
순환기(심장)내과,안유란,가톨릭대학교 의정부성모병원 순환기(심장)내과 안유란.png,임상진료조교수,심장초음파 전문
신경과,박정욱,가톨릭대학교 의정부성모병원 신경과 박정욱.png,교수,"두통, 뇌졸중"
신경과,이시백,가톨릭대학교 의정부성모병원 신경과 이시백.png,임상교수,"뇌졸중, 뇌혈관 협착, 뇌혈관 중재시술, 어지러움"
신경과,오윤상,가톨릭대학교 의정부성모병원 신경과 오윤상.png,부교수,"파킨슨병, 이상운동질환(손떨림, 보행장애), 알츠하이머치매 및 기타 치매, 기억력 및 인지장애, 눈꺼풀떨림, 안면연축"
신경과,김성훈,가톨릭대학교 의정부성모병원 신경과 김성훈.png,조교수,"뇌전증(간질), 수면질환, 신경계중환자, 실신"
신경과,홍윤정,가톨릭대학교 의정부성모병원 신경과 홍윤정.png,임상조교수,"치매, 기억력저하"
신경과,이명아,가톨릭대학교 의정부성모병원 신경과 이명아.png,임상진료조교수,"말초신경병증, 손발저림, 근육질환, 중증근무력증, 탈수초성질환, 두통"
신경외과,김영우,가톨릭대학교 의정부성모병원 신경외과 김영우.png,교수,"뇌혈관질환(뇌혈관내수술-뇌동맥류, 뇌동정맥기형, 뇌동정맥루) 뇌출혈 및 뇌경색(뇌혈관협착 스텐트 삽입술, 혈전제거술, 경동맥 내막절제술, 뇌혈관문합술, 모야모야병)"
신경외과,이태규,가톨릭대학교 의정부성모병원 신경외과 이태규.png,임상교수,"뇌종양 ∙사이버나이프방사선수술(뇌종양, 뇌전이암, 척추전이암, 뇌동정맥기형), 심부뇌자극술(파킨슨병, 진전, 간질, 뇌성마비, 만성통증, 강박증, 우울증), 척수신경자극기설치술(난치성통증, 대상포진후통증, 중풍후통증, 척추수술후통증), 이식형약물주입기설치술(암성통증, 뇌성마비, 중풍후마비), 안면떨림,안면연축"
신경외과,이상복,가톨릭대학교 의정부성모병원 신경외과 이상복.png,임상부교수,"허리 목 디스크, 퇴행성 척추질환, 척추관협착증, 척추 골절, 비수술적 척추 통증 치료, 두부 척추 외상, 외상성 뇌질환, 두통, 편두통, 말초신경질환"
신경외과,오재상,가톨릭대학교 의정부성모병원 신경외과 오재상.png,임상부교수,"뇌혈관질환(뇌혈관내수술, 클립결찰술-뇌동맥류, 뇌동정맥기형, 뇌동정맥루) 뇌출혈 및 뇌경색(뇌혈관협착 스텐트 삽입술, 혈전제거술, 경동맥 내막절제술, 뇌혈관문합술, 모야모야병) 안면경련 수술적치료"
신경외과,이민호,가톨릭대학교 의정부성모병원 신경외과 이민호.png,조교수,두부외상
신경외과,이정재,가톨릭대학교 의정부성모병원 신경외과 이정재.png,임상조교수,"두부외상,척추외상"
신경외과,이은혜,가톨릭대학교 의정부성모병원 신경외과 이은혜.png,임상진료조교수,두부외상
신경외과,김민정,가톨릭대학교 의정부성모병원 신경외과 김민정.png,임상진료조교수,"뇌혈관질환(뇌혈관내수술-뇌동맥류, 뇌동정맥기형, 뇌동정맥루) 뇌출혈 및 뇌경색(뇌혈관협착 스텐트 삽입술, 혈전제거술, 경동맥 내막절제술, 뇌혈관문합술, 모야모야병)"
신장내과,윤선애,가톨릭대학교 의정부성모병원 신장내과 윤선애.png,교수,"급∙만성 신장질환 및 고혈압/혈액투석, 복막투석, 당뇨성신장, 사구체질환, 고혈압, 급∙만성 신부전"
신장내과,김영수,가톨릭대학교 의정부성모병원 신장내과 김영수.png,교수,신장이식/혈액투석 및 복막투석/당뇨병성신장병/사구체질환/급성신부전/약물중독/패혈증
신장내과,홍수연,가톨릭대학교 의정부성모병원 신장내과 홍수연.png,임상진료조교수,"혈액투석, 복막투석, 신장이식"
신장내과,박창민,가톨릭대학교 의정부성모병원 신장내과 박창민.png,임상강사,"급∙만성 신부전, 고혈압, 혈액투석"
심장혈관흉부외과,김용환,가톨릭대학교 의정부성모병원 심장혈관흉부외과 김용환.png,교수,"단일공 비디오흉강경수술(폐암, 기흉, 종격동종양)"
심장혈관흉부외과,정성철,가톨릭대학교 의정부성모병원 심장혈관흉부외과 정성철.png,임상교수,"심장수술(관상동맥 및 판막수술), 대동맥질환수술, 동정맥루 조성술, 선청성심장수술"
심장혈관흉부외과,김재준,가톨릭대학교 의정부성모병원 심장혈관흉부외과 김재준.png,부교수,"단일공 비디오흉강경수술(폐암, 기흉, 종격동종양), 로봇수술, 식도암, 흉벽기형, 다한증, 흉부외상"
심장혈관흉부외과,한정욱,가톨릭대학교 의정부성모병원 심장혈관흉부외과 한정욱.png,임상부교수,"다발성 늑골 골절 및 동요흉, 외상성 혈기흉(폐 손상, 식도 손상, 횡경막 손상), 외상성 대동맥 손상, 외상성 말초 혈관 손상"
안과,조원경,가톨릭대학교 의정부성모병원 안과 조원경.png,부교수,성형안과 (눈꺼풀질환 안검하수 눈물길막힘 눈꺼풀피부암 갑상샘눈병증 의안 안와종양 안와질환 안와골절) 소아안과 (사시 근시 약시 부등시) 성인사시
안과,이미연,가톨릭대학교 의정부성모병원 안과 이미연.png,부교수,망막질환
안과,신혜영,가톨릭대학교 의정부성모병원 안과 신혜영.png,조교수,"녹내장, 백내장, 성형안과 (눈물질환, 눈꺼풀질환, 안검하수, 갑상선안질환)"
안과,유영식,가톨릭대학교 의정부성모병원 안과 유영식.png,조교수,"백내장, 각막, 외안부질환"
안과,주진호,가톨릭대학교 의정부성모병원 안과 주진호.png,임상진료조교수,"망막질환, 황반질환, 당뇨망막병증, 망막박리, 포도막염, 합병백내장"
안과,오혜영,가톨릭대학교 의정부성모병원 안과 오혜영.png,임상진료조교수,"녹내장, 백내장, 각막, 외안부 질환"
안과,이상혁,가톨릭대학교 의정부성모병원 안과 이상혁.png,임상강사,"망막질환, 황반질환, 당뇨망막병증, 망막박리, 포도막염, 합병백내장"
영상의학과,김영주,가톨릭대학교 의정부성모병원 영상의학과 김영주.png,교수,"CT 및 MRI(뇌신경,두경부)"
영상의학과,송선화,가톨릭대학교 의정부성모병원 영상의학과 송선화.png,교수,"폐암, 폐렴, 폐결핵, 간질성폐질환, 종격종 및 흉부질환, 외상성흉부질환"
영상의학과,구영미,가톨릭대학교 의정부성모병원 영상의학과 구영미.png,교수,"복부종양,염증성질환,산부인과 종양"
영상의학과,원유동,가톨릭대학교 의정부성모병원 영상의학과 원유동.png,교수,"뇌혈관질환,뇌혈관조영술 및 중재시술,간암 및 혈액투석 관련 질환 ,심혈관질환,전신혈관조영술 및 중재시술,경피적중재시술"
영상의학과,황인용,가톨릭대학교 의정부성모병원 영상의학과 황인용.png,교수,"유방암,유방통,유방조직검사"
영상의학과,이수림,가톨릭대학교 의정부성모병원 영상의학과 이수림.png,교수,"복부종양,염증성질환,산부인과 종양 및 염증성 질환"
외상외과,조항주,가톨릭대학교 의정부성모병원 외상외과 조항주.png,부교수,"외상학, 중환자 의학, 외상 복강경 수술"
외상외과,김마루,가톨릭대학교 의정부성모병원 외상외과 김마루.png,부교수,"중증외상학, 중환자 의학"
외상외과,이대상,가톨릭대학교 의정부성모병원 외상외과 이대상.png,임상부교수,일반 외상학
외상외과,홍태화,가톨릭대학교 의정부성모병원 외상외과 홍태화.png,임상조교수,일반 외상학
외상외과,김도훈,가톨릭대학교 의정부성모병원 외상외과 김도훈.png,임상진료조교수,일반 외상학
외상외과,박훈성,가톨릭대학교 의정부성모병원 외상외과 박훈성.png,진료전문의,일반 외상학
위장관외과/비만외과,이준현,가톨릭대학교 의정부성모병원 위장관외과/비만외과 이준현.png,교수,"위암(복강경위암수술), 식도암(흉강경식도암수술), 항역류수술, 위장관종양"
위장관외과/비만외과,김은영,가톨릭대학교 의정부성모병원 위장관외과/비만외과 김은영.png,조교수,"비만, 위암, 탈장, 기타 상부소화기 질환"
위장관외과/비만외과,전철효,가톨릭대학교 의정부성모병원 위장관외과/비만외과 전철효.png,임상진료조교수,"응급외과, 중환자외과"
유방갑상선외과,김용석,가톨릭대학교 의정부성모병원 유방갑상선외과 김용석.png,조교수,"유방질환, 갑상선질환"
유방갑상선외과,안준영,가톨릭대학교 의정부성모병원 유방갑상선외과 안준영.png,임상조교수,"유방질환, 갑상선질환"
유방갑상선외과,김용선,가톨릭대학교 의정부성모병원 유방갑상선외과 김용선.png,임상진료조교수,"유방질환, 갑상선질환"
응급의학과,최경호,가톨릭대학교 의정부성모병원 응급의학과 최경호.png,교수,임상중독학
응급의학과,오주석,가톨릭대학교 의정부성모병원 응급의학과 오주석.png,교수,"중환자의학, EMS"
응급의학과,오영민,가톨릭대학교 의정부성모병원 응급의학과 오영민.png,임상교수,중환자의학
응급의학과,최세민,가톨릭대학교 의정부성모병원 응급의학과 최세민.png,임상교수,"중환자의학, 외상학, EMS"
응급의학과,경연영,가톨릭대학교 의정부성모병원 응급의학과 경연영.png,임상교수,"소아응급의학, 소아전문 구조술"
이비인후과,조광재,가톨릭대학교 의정부성모병원 이비인후과 조광재.png,교수,"두경부암/ 구강암, 인두암, 후두암, 음성 및 연하장애, 두경부감염질환, 인후두역류성질환"
이비인후과,전범조,가톨릭대학교 의정부성모병원 이비인후과 전범조.png,교수,"이과질환/ 인공와우, 중이염, 어지러움증, 난청(보청기), 이명증, 안면마비, 소아편도"
이비인후과,이동희,가톨릭대학교 의정부성모병원 이비인후과 이동희.png,교수,"이과질환/ 중이염, 어지러움증, 난청(보청기), 이명증, 안면마비, 소아편도"
이비인후과,신지현,가톨릭대학교 의정부성모병원 이비인후과 신지현.png,부교수,"알레르기비염, 코성형, 만성부비동염(축농증), 비중격만곡증, 코종양, 편도, 수면무호흡증, 후각장애"
재활의학과,김여형,가톨릭대학교 의정부성모병원 재활의학과 김여형.png,조교수,"뇌신경재활, 노인재활, 근전도(신경전도/침근전도/유발전위검사), 말초신경재활, 외상재활, 암재활, 근골격계재활"
재활의학과,박민아,가톨릭대학교 의정부성모병원 재활의학과 박민아.png,임상진료조교수,"소아재활, 근전도(신경전도/침근전도/유발전위검사), 척수손상재활, 외상재활, 근골격계재활, 심장재활, 호흡재활"
정신건강의학과,권용실,가톨릭대학교 의정부성모병원 정신건강의학과 권용실.png,교수,"소아 및 청소년기 정신건강: 주의력결핍 과잉행동장애, 우울증, 자살 및 위기행동, 인터넷 및 스마트폰 과다사용"
정신건강의학과,이경욱,가톨릭대학교 의정부성모병원 정신건강의학과 이경욱.png,교수,"불안장애(건강불안, 공황장애, 외상후스트레스장애 등), 기분장애(우울증, 조울증), 심인성 통증, 조현병"
정신건강의학과,이해국,가톨릭대학교 의정부성모병원 정신건강의학과 이해국.png,교수,"알코올관련장애, 기질성정신장애, 행위중독(게임,도박등) 우울증, 조울증, 조현병, 공황장애, 청년정신의학(병무 등)"
정신건강의학과,변선정,가톨릭대학교 의정부성모병원 정신건강의학과 변선정.png,조교수,"치매, 노인정신질환(우울, 불안 등), 렘수면행동장애, 수면무호흡증, 건망증"
정신건강의학과,김종태,가톨릭대학교 의정부성모병원 정신건강의학과 김종태.png,임상강사,"일반정신의학, 불안, 우울, 중독, 성인 ADHD, 조현병, 공황장애, 청년정신의학(병무등)"
정형외과,박종범,가톨릭대학교 의정부성모병원 정형외과 박종범.png,교수,"척추외과학/허리디스크, 목 디스크, 퇴행성 척추질환, 척추 골절, 골다공증"
정형외과,김석중,가톨릭대학교 의정부성모병원 정형외과 김석중.png,교수,"무릎인공관절 수술, 무릎 관절경 수술, 줄기 세포 치료, 사지 연장 및 교정 수술, 일리자로프 수술, 성장호르몬치료"
정형외과,서유준,가톨릭대학교 의정부성모병원 정형외과 서유준.png,교수,수부 및 상지외상/ 미세수술/ 사지재건술
정형외과,공재관,가톨릭대학교 의정부성모병원 정형외과 공재관.png,부교수,"어깨관절, 골절, 쇄골 골절, 회전근개질환"
정형외과,안지용,가톨릭대학교 의정부성모병원 정형외과 안지용.png,조교수,"족부,족관절,외상"
정형외과,박호연,가톨릭대학교 의정부성모병원 정형외과 박호연.png,조교수,"수부, 미세수술, 소아정형 (상지 외상)"
정형외과,전유승,가톨릭대학교 의정부성모병원 정형외과 전유승.png,임상진료조교수,"하지외상, 슬관절, 고관절, 골반 및 비구 골절, 고관절 인공관절"
정형외과,김윤아,가톨릭대학교 의정부성모병원 정형외과 김윤아.png,임상강사,수부 질환 및 외상
정형외과,김윤환,가톨릭대학교 의정부성모병원 정형외과 김윤환.png,임상강사,슬관절(질환 및 외상)
정형외과,박승찬,가톨릭대학교 의정부성모병원 정형외과 박승찬.png,임상강사,슬관절(질환 및 외상)
진단검사의학과,이혜경,가톨릭대학교 의정부성모병원 진단검사의학과 이혜경.png,교수,"미생물, 임상화학, 분자생물"
진단검사의학과,김현정,가톨릭대학교 의정부성모병원 진단검사의학과 김현정.png,부교수,"진단혈액, 혈액응고, 수혈의학, 진단면역, 조직적합"
치과,이원,가톨릭대학교 의정부성모병원 치과 이원.png,교수,"턱얼굴 외과 / 턱얼굴기형, 구순 구개열, 턱관절동통, 턱얼굴외상, 임플란트, 구강암"
치과,김인수,가톨릭대학교 의정부성모병원 치과 김인수.png,교수,"임플란트,턱얼굴기형,턱얼굴외상,턱관절동통"
치과,정현정,가톨릭대학교 의정부성모병원 치과 정현정.png,임상진료조교수,보철
피부과,유동수,가톨릭대학교 의정부성모병원 피부과 유동수.png,교수,"피부외과학 / 일반피부질환, 피부종양학, 피부레이저학, 피부미용학"
피부과,이영복,가톨릭대학교 의정부성모병원 피부과 이영복.png,교수,"아토피피부염, 건선, 피부유전질환, 손발톱질환, 피부미용 레이저"
피부과,최진영,가톨릭대학교 의정부성모병원 피부과 최진영.png,임상진료조교수,"알레르기, 여드름, 주사, 피부미용(레이저,보톡스), 아토피피부염, 건선"
핵의학과,나세정,가톨릭대학교 의정부성모병원 핵의학과 나세정.png,조교수,"종양, 심장, 뇌신경 핵의학"
핵의학과,이영주,가톨릭대학교 의정부성모병원 핵의학과 이영주.png,임상진료조교수,"종양, 뇌신경, 골관절, 외상, 심장 핵의학"
혈관ㆍ이식외과,목상균,가톨릭대학교 의정부성모병원 혈관ㆍ이식외과 목상균.png,임상진료조교수,"신장이식, 복부대동맥류, 동맥류, 사지동맥질환, 심부정맥혈전증, 하지정맥류, 혈관내치료, 혈액투석 혈관접근로 (동정맥루)"
혈액종양내과,원혜성,가톨릭대학교 의정부성모병원 혈액종양내과 원혜성.png,교수,"유방암, 부인암, 폐암, 두경부암, 비뇨기암, 불명암, 육종 등 각종 고형암. 악성 림프종, 다발성 골수종, 백혈병, 혈구이상 등 혈액질환"
혈액종양내과,손덕승,가톨릭대학교 의정부성모병원 혈액종양내과 손덕승.png,조교수,"식도암, 소화기암(위,대장,간,담,췌), 비뇨기암, 불명암, 육종 등 각종 고형암. 악성 림프종, 다발성 골수종, 백혈병, 혈구이상 등 혈액질환"
호흡기내과,김진우,가톨릭대학교 의정부성모병원 호흡기내과 김진우.png,교수,"만성폐쇄성폐질환, 폐암, 천식, 간질성폐질환, 만성기침, 중환자치료, 결핵, 폐렴"
호흡기내과,주현수,가톨릭대학교 의정부성모병원 호흡기내과 주현수.png,조교수,"중환자의학, 천식, 만성폐쇄성폐질환, 만성기침, 결핵, 폐렴, 수면무호흡, 금연치료, 기관지경 검사 및 시술"
호흡기내과,김규연,가톨릭대학교 의정부성모병원 호흡기내과 김규연.png,임상진료조교수,"폐암 및 폐결절, 수면무호흡, 만성기침, 폐렴, 금연치료, 기관지경 검사 및 시술"
호흡기내과,서완,가톨릭대학교 의정부성모병원 호흡기내과 서완.png,임상진료조교수,"중환자 전담전문의 (입원환자 협진불가), 만성폐쇄성폐질환, 기관지천식 및 알러지, 폐결핵, 기관지경검사, 기관절개 및 관리"
