dptm,name,img_name,position,clinic
병리과,정민정,가톨릭대학교 부천성모병원 병리과 정민정.png,교수,"소화기 병리(위, 대장, 식도, 직장,간), 비뇨기병리"
비뇨의학과,김준철,가톨릭대학교 부천성모병원 비뇨의학과 김준철.png,교수,"배뇨장애, 소아,여성 배뇨장애, 요실금클리닉, 소아비뇨기, 전립선 질환, 복강경수술"
비뇨의학과,고준성,가톨릭대학교 부천성모병원 비뇨의학과 고준성.png,교수,"비뇨기계종양-신장암,방광암,전립선종양(로봇복강경수술), 전립선질환, 요로결석"
비뇨의학과,조강준,가톨릭대학교 부천성모병원 비뇨의학과 조강준.png,교수,"비뇨기과 공통진료, 전립선질환, 요로결석, 신장결석, 전립선암 복강경수술"
비뇨의학과,최진봉,가톨릭대학교 부천성모병원 비뇨의학과 최진봉.png,교수,"남성갱년기, 성기능장애, 전립선질환, 요로결석"
비뇨의학과,정준세,가톨릭대학교 부천성모병원 비뇨의학과 정준세.png,,"전립선 질환, 배뇨장애, 요로감염"
산부인과,김사진,가톨릭대학교 부천성모병원 산부인과 김사진.png,교수,"고위험임신, 태아기형, 부인과 질환"
산부인과,이해남,가톨릭대학교 부천성모병원 산부인과 이해남.png,교수,"부인암(자궁암, 난소암), 부인과 질환(자궁근종, 난소낭종), 복강경 수술 전문"
산부인과,김민정,가톨릭대학교 부천성모병원 산부인과 김민정.png,교수,"※월경장애,자궁난소질환,여성생식기이상,산모,정밀초음파,유전상담,폐경,복강경 ※2023.2월말까지 수요일 진료는 예약산모만 진료 ※3월부터 목요일 진료는 예약산모만 진료"
산부인과,이대우,가톨릭대학교 부천성모병원 산부인과 이대우.png,교수,"부인암(자궁암, 난소암), 부인과 질환(자궁근종, 난소낭종), 복강경 수술 전문"
산부인과,신재은,가톨릭대학교 부천성모병원 산부인과 신재은.png,교수,"산모,정밀초음파,복강경수술,부인과질환(자궁근종, 난소낭종)"
산부인과,박성은,가톨릭대학교 부천성모병원 산부인과 박성은.png,교수,"자궁근종, 난소낭종, 자궁암, 난소암, 자궁경부암, 월경장애, 폐경, 복강경수술"
산부인과,이경은,가톨릭대학교 부천성모병원 산부인과 이경은.png,.,"산모, 자궁근종, 난소낭종"
성형외과,이중호,가톨릭대학교 부천성모병원 성형외과 이중호.png,교수,"※여성센터진료 여자만 진료가능(월목 오전)　유방 성형, 유방암 수술 후 재건, 미용 성형, 미세 수술, 림프 부종, 반흔성형 (켈로이드)"
성형외과,전대원,가톨릭대학교 부천성모병원 성형외과 전대원.png,교수,"미세수술, 당뇨족, 악성흑색종, 수부 및 안면 외상, 미용성형(눈 성형, 코 성형)"
성형외과,박민석,가톨릭대학교 부천성모병원 성형외과 박민석.png,,"안면마비, 미용 성형(눈 성형,코 성형), 당뇨족, 레이져, 악안면외상, 수부외상, 만성창상, 화상, 지방흡입"
성형외과,안마립,가톨릭대학교 부천성모병원 성형외과 안마립.png,임상강사,"만성창상, 피부종양, 악안면외상, 수부외상, 화상, 레이져"
소아청소년과,빈중현,가톨릭대학교 부천성모병원 소아청소년과 빈중현.png,교수,"신생아, 소아일반질환, 미숙아 발달, 신경계질환, 두통, 뇌전증(간질)"
소아청소년과,이수영,가톨릭대학교 부천성모병원 소아청소년과 이수영.png,교수,"소아감염, 임상면역(가와사끼병)"
소아청소년과,서진순,가톨릭대학교 부천성모병원 소아청소년과 서진순.png,교수,"소아일반질환,소아신장질환"
소아청소년과,조경순,가톨릭대학교 부천성모병원 소아청소년과 조경순.png,교수,"성장, 성조숙증, 소아내분비"
소아청소년과,김환수,가톨릭대학교 부천성모병원 소아청소년과 김환수.png,교수,"호흡기,알러지질환,천식,아토피피부염,호흡기감염"
소아청소년과,방지석,가톨릭대학교 부천성모병원 소아청소년과 방지석.png,진료전문의,소아 심장초음파
소화기내과,김창환,가톨릭대학교 부천성모병원 소화기내과 김창환.png,교수,"식도질환,위,십이지장궤양,위암,대장암,담도결석,만성대장염,내시경"
소화기내과,김태호,가톨릭대학교 부천성모병원 소화기내과 김태호.png,교수,"식도질환,위,십이지장궤양,위암,대장암,담도결석,만성대장염,내시경"
소화기내과,장재혁,가톨릭대학교 부천성모병원 소화기내과 장재혁.png,교수,"췌장질환, 담관 및 담낭질환, 담석증"
소화기내과,이승원,가톨릭대학교 부천성모병원 소화기내과 이승원.png,교수,"간염,간경변,간암,간이식"
소화기내과,권태근,가톨릭대학교 부천성모병원 소화기내과 권태근.png,교수,"염증성장질환, 조기대장암 및 위암 치료내시경, 대장종양, 난치성 장염"
소화기내과,김희언,가톨릭대학교 부천성모병원 소화기내과 김희언.png,교수,"간염, 간경변, 간암, 간이식"
소화기내과,이해림,가톨릭대학교 부천성모병원 소화기내과 이해림.png,교수,"간염,간병변,간암,간이식"
소화기내과,김혜민,가톨릭대학교 부천성모병원 소화기내과 김혜민.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
소화기내과,김의형,가톨릭대학교 부천성모병원 소화기내과 김의형.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
소화기내과,김효석,가톨릭대학교 부천성모병원 소화기내과 김효석.png,교수,"식도질환, 위.십이지장궤양, 위암,대장암,담도결석,만성대장염,내시경"
소화기내과,맹근영,가톨릭대학교 부천성모병원 소화기내과 맹근영.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
소화기내과,성태호,가톨릭대학교 부천성모병원 소화기내과 성태호.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
소화기내과,이정윤,가톨릭대학교 부천성모병원 소화기내과 이정윤.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
소화기내과,정윤호,가톨릭대학교 부천성모병원 소화기내과 정윤호.png,임상강사,"식도질환, 위.십이지장궤양, 만성대장염,내시경"
순환기내과,김희열,가톨릭대학교 부천성모병원 순환기내과 김희열.png,교수,"관상동맥질환(심근경색증, 협심증), 부정맥, 인공심장박동기, 심부전, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
순환기내과,임상현,가톨릭대학교 부천성모병원 순환기내과 임상현.png,교수,"고혈압, 심부전, 관상동맥질환, 판막질환, 고지혈증, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
순환기내과,박찬석,가톨릭대학교 부천성모병원 순환기내과 박찬석.png,교수,"심장초음파, 심부전, 판막질환, 고혈압, 고지혈증, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
순환기내과,김동빈,가톨릭대학교 부천성모병원 순환기내과 김동빈.png,교수,"관상동맥질환(심근경색증, 협심증), 심부전, 고혈압, 고지혈증, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
순환기내과,변성욱,가톨릭대학교 부천성모병원 순환기내과 변성욱.png,교수,"관상동맥질환(심근경색증, 협심증), 심부전, 고혈압, 고지혈증, 판막질환, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
순환기내과,목지수,가톨릭대학교 부천성모병원 순환기내과 목지수.png,교수,"관상동맥질환(심근경색증, 협심증), 심부전, 고혈압, 고지혈증, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
신경과,신혜은,가톨릭대학교 부천성모병원 신경과 신혜은.png,교수,"기억장애 ,두통, 어지럼증, 파킨슨병, 운동장애, 뇌졸중, 뇌전증"
신경과,이지은,가톨릭대학교 부천성모병원 신경과 이지은.png,교수,"뇌전증,파킨슨병 운동장애,두통,어지럼증"
신경외과,박익성,가톨릭대학교 부천성모병원 신경외과 박익성.png,교수,"뇌종양, 뇌혈관질환(뇌경색, 뇌출혈, 뇌동맥류),두부외상,두통,어지럼증,안면마비, 안면경련, 방사선 수술"
신경외과,김성림,가톨릭대학교 부천성모병원 신경외과 김성림.png,교수,"뇌혈관내수술(혈관협착 스텐트 삽입술, 뇌동맥류 코일색전술, 급성뇌경색 혈전제거술), 뇌졸중 (자동차보험/산재 : 접수 불가)"
신경외과,김상돈,가톨릭대학교 부천성모병원 신경외과 김상돈.png,교수,"척추질환,척추외상"
신경외과,조광욱,가톨릭대학교 부천성모병원 신경외과 조광욱.png,교수,"뇌종양,뇌혈관질환(뇌경색,뇌출혈),소아신경외과,기능성신경외과,외상,두통,어지럼증"
신경외과,김훈,가톨릭대학교 부천성모병원 신경외과 김훈.png,부교수,"뇌혈관질환(뇌경색.뇌출혈.뇌동맥류),뇌혈관내수술(급성뇌경색 혈전용해술, 뇌혈관협착 스탠트 삽입술),두부외상"
신경외과,김성한,가톨릭대학교 부천성모병원 신경외과 김성한.png,교수,"뇌혈관질환*, 두부외상, 두통, 어지럼증, 안면마비, 소아신경외과"
신경외과,최선웅,가톨릭대학교 부천성모병원 신경외과 최선웅.png,교수,"뇌혈관질환*, 두부외상, 두통, 어지럼증, 안면마비, 뇌경색, 뇌동맥류, 모야모야병"
신경외과,이형진,가톨릭대학교 부천성모병원 신경외과 이형진.png,교수,"뇌혈관 질환, 뇌경색, 두부외상, 두통, 어지러움, 안면마비, 뇌동맥류, 모야모야병"
신경외과,이태규,가톨릭대학교 부천성모병원 신경외과 이태규.png,임상강사,"뇌혈관 질환, 뇌경색, 두부외상, 두통, 어지러움, 안면마비"
신장내과,민지원,가톨릭대학교 부천성모병원 신장내과 민지원.png,교수,"신장이식, 당뇨병성 신증, 고혈압성 콩팥병, 사구체신염, 혈뇨 단백뇨, 만성콩팥병, 투석, 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
신장내과,고은정,가톨릭대학교 부천성모병원 신장내과 고은정.png,교수,"당뇨병성신증, 고혈압성 콩팥병, 사구체신염, 혈뇨, 단백뇨, 만성콩팥병, 말기콩팥병(혈액투석, 복막투석), 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
신장내과,강동혁,가톨릭대학교 부천성모병원 신장내과 강동혁.png,교수,"당뇨병성신증, 고혈압성 콩팥병, 사구체신염, 혈뇨, 단백뇨, 만성콩팥병, 말기콩팥병(혈액투석, 복막투석), 인터넷이나 모바일 예약 시 증상을 반드시 기입해주시기 바랍니다."
신장내과,신청조,가톨릭대학교 부천성모병원 신장내과 신청조.png,임상강사,"당뇨병성신증, 고혈압성 콩팥병, 사구체신염, 혈뇨, 단백뇨, 만성콩팥병"
심장혈관흉부외과,심성보,가톨릭대학교 부천성모병원 심장혈관흉부외과 심성보.png,교수,"심혈관질환, 일반 흉부질환 및 외상"
심장혈관흉부외과,김영두,가톨릭대학교 부천성모병원 심장혈관흉부외과 김영두.png,교수,"폐암, 식도암, 흉강경수술, 다한증, 혈관 및 심장질환"
심장혈관흉부외과,전현우,가톨릭대학교 부천성모병원 심장혈관흉부외과 전현우.png,교수,"폐암, 식도암, 흉강경수술, 다한증, 오목가슴"
안과,강남여,가톨릭대학교 부천성모병원 안과 강남여.png,교수,"사시, 소아안과, 백내장, 녹내장"
안과,김은철,가톨릭대학교 부천성모병원 안과 김은철.png,교수,"각막, 전안부, 백내장, 녹내장"
안과,나호,가톨릭대학교 부천성모병원 안과 나호.png,교수,"망막, 유리체"
안과,백지원,가톨릭대학교 부천성모병원 안과 백지원.png,교수,"망막, 초자체 질환, 백내장"
안과,이승훈,가톨릭대학교 부천성모병원 안과 이승훈.png,임상강사,"망막, 초자체 질환, 백내장"
안과,신희종,가톨릭대학교 부천성모병원 안과 신희종.png,임상강사,녹내장
영상의학과,정명희,가톨릭대학교 부천성모병원 영상의학과 정명희.png,교수,흉부 영상의학
영상의학과,성미숙,가톨릭대학교 부천성모병원 영상의학과 성미숙.png,교수,근골격 영상의학
영상의학과,유원종,가톨릭대학교 부천성모병원 영상의학과 유원종.png,교수,신경 두경부 영상의학
영상의학과,임연수,가톨릭대학교 부천성모병원 영상의학과 임연수.png,교수,"복부 영상의학, 혈관중재"
영상의학과,임현욱,가톨릭대학교 부천성모병원 영상의학과 임현욱.png,교수,"복부 영상의학, 비뇨생식기 영상의학"
영상의학과,김일중,가톨릭대학교 부천성모병원 영상의학과 김일중.png,교수,혈관중재
영상의학과,길보미,가톨릭대학교 부천성모병원 영상의학과 길보미.png,교수,흉부 영상의학
위장관외과,이하예민,가톨릭대학교 부천성모병원 위장관외과 이하예민.png,교수,"위암, 소장암, 위장관기질종양, 위점막하종양, 위식도 역류질환, 고도비만 대사수술"
유방외과,류지영,가톨릭대학교 부천성모병원 유방외과 류지영.png,교수,"유방암, 유방질환(토요일 유방진료는 검사불가능하여 유방진료 안봅니다)"
유방외과,백필선,가톨릭대학교 부천성모병원 유방외과 백필선.png,교수,유방관련 질환
유방외과,김영민,가톨릭대학교 부천성모병원 유방외과 김영민.png,.,"갑상선 결절 및 종양질환(여성만 진료), 유방관련 질환"
응급의학과,김지훈,가톨릭대학교 부천성모병원 응급의학과 김지훈.png,교수,"전문심폐소생술 전문, 외상처치술중환자의학"
응급의학과,홍태용,가톨릭대학교 부천성모병원 응급의학과 홍태용.png,진료전문의,"전문심폐소생술 전문, 외상처치술중환자의학"
응급의학과,안부민,가톨릭대학교 부천성모병원 응급의학과 안부민.png,진료전문의,"전문심폐소생술 전문, 외상처치술중환자의학"
응급의학과,이상범,가톨릭대학교 부천성모병원 응급의학과 이상범.png,진료전문의,"전문심폐소생술 전문, 외상처치술중환자의학"
응급의학과,신철,가톨릭대학교 부천성모병원 응급의학과 신철.png,진료전문의,"전문심폐소생술 전문, 외상처치술중환자의학"
이비인후과,강준명,가톨릭대학교 부천성모병원 이비인후과 강준명.png,교수,"부비동 질환, 코골이(수면무호흡), 비중격 및 성형, 편도 질환"
이비인후과,주영훈,가톨릭대학교 부천성모병원 이비인후과 주영훈.png,교수,"두경부종양, 후두음성질환, 갑상선종양, 침샘질환, 편도질환"
이비인후과,황세환,가톨릭대학교 부천성모병원 이비인후과 황세환.png,교수,"비중격 및 외비성형, 알레르기,부비동염, 코골이,편도질환, 어지럼증"
이비인후과,김선홍,가톨릭대학교 부천성모병원 이비인후과 김선홍.png,임상강사,"코막힘, 알레르기, 편도질환, 부비동수술, 어지럼증, 이명, 돌발성난청, 침샘질환"
이비인후과,전은주,가톨릭대학교 부천성모병원 이비인후과 전은주.png,교수,"어지럼증, 중이염, 난청"
재활의학과,김혜원,가톨릭대학교 부천성모병원 재활의학과 김혜원.png,교수,"뇌졸중, 뇌병변, 소아재활, 근골격계 통증, 근전도"
재활의학과,박근영,가톨릭대학교 부천성모병원 재활의학과 박근영.png,교수,"※여성센터진료(월/오후,금/오전-여성만진료가능) 근골격계질환, 뇌졸중, 척수마비, 족부, 보장구 클리닉(월), 족부 클리닉(목)"
재활의학과,임선,가톨릭대학교 부천성모병원 재활의학과 임선.png,교수,"연하장애, 연하재활, 삼킴 장애, 뇌졸중재활, 인지재활, 뇌신경재활, 경직, 뇌병변"
재활의학과,박혜연,가톨릭대학교 부천성모병원 재활의학과 박혜연.png,교수,"근골격계질환, 척수손상, 통증, 뇌졸중재활, 호흡재활, 근감소증"
정신건강의학과,이수정,가톨릭대학교 부천성모병원 정신건강의학과 이수정.png,교수,"소아청소년 정신질환, 과잉운동/학습장애, 주의력 결핍"
정신건강의학과,배치운,가톨릭대학교 부천성모병원 정신건강의학과 배치운.png,교수,"정신약물학, 기분장애(조울증,우울증), 정신분열증, 불면증"
정신건강의학과,한태선,가톨릭대학교 부천성모병원 정신건강의학과 한태선.png,교수,"소아청소년정신의학, 발달장애, 집중력장애, 틱장애, 기분장애(우울증, 조울증), 불면증, 노인정신의학, 조현병(화요일 오후 진료와 목요일 오전 진료는 소아청소년만 봅니다.)"
정형외과,이기행,가톨릭대학교 부천성모병원 정형외과 이기행.png,교수,"고관절(엉덩이포함), (고관절의)인공관절, 류마티스 고관절, 골다공증"
정형외과,정창훈,가톨릭대학교 부천성모병원 정형외과 정창훈.png,교수,"소아정형외과(소아척추, 종양질환 제외), 소아외상 및 스포츠손상, 견주관절질환(어깨관절) 및 외상, 관절경수술"
정형외과,정진화,가톨릭대학교 부천성모병원 정형외과 정진화.png,교수,"족부질환 및 외상, 발목(인대, 염좌)"
정형외과,박일중,가톨릭대학교 부천성모병원 정형외과 박일중.png,교수,"수부 및 수근관절, 주관절(팔꿈치), 미세혈관질환 및 말초신경질환, 수부관절 관련 외상"
정형외과,이재영,가톨릭대학교 부천성모병원 정형외과 이재영.png,교수,"슬관절(무릎 관절), 인공관절 클리닉, 스포츠 손상 및 관절경, 골 종양 및 연부조직 종양"
정형외과,박일규,가톨릭대학교 부천성모병원 정형외과 박일규.png,교수,"슬관절(무릎관절), 인공관절, 스포츠 손상, 관절경, 슬관절 관련 외상, 경비골 골절(종아리, 정강뼈)"
정형외과,안중현,가톨릭대학교 부천성모병원 정형외과 안중현.png,교수,척추질환 및 관련 외상
정형외과,박지훈,가톨릭대학교 부천성모병원 정형외과 박지훈.png,임상강사,"고관절, 고관절 관련 외상"
중환자외상외과,조진범,가톨릭대학교 부천성모병원 중환자외상외과 조진범.png,교수,"외상, 중환자의학,탈장(성인),외과 응급질환"
진단검사의학과,강지민,가톨릭대학교 부천성모병원 진단검사의학과 강지민.png,교수,"진단혈액, 혈액병리, 진단분자유전학"
진단검사의학과,박해일,가톨릭대학교 부천성모병원 진단검사의학과 박해일.png,교수,진단검사의학
치과,표성운,가톨릭대학교 부천성모병원 치과 표성운.png,교수,"구강악안면외과, 인공치아이식 및 구강암"
치과,윤현중,가톨릭대학교 부천성모병원 치과 윤현중.png,교수,"턱관절 질환, 턱교정 (양악)수술, 임플란트 수술"
치과,박수현,가톨릭대학교 부천성모병원 치과 박수현.png,교수,"치아질환, 치주질환, 발치, 구강 소수술, 보철 및 틀니"
치과,허현아,가톨릭대학교 부천성모병원 치과 허현아.png,교수,"치과보존, 심미보철, 임플란트보철, 틀니, 발치"
치과,이혜경,가톨릭대학교 부천성모병원 치과 이혜경.png,진료전문의,교정전문
치과,양미선,가톨릭대학교 부천성모병원 치과 양미선.png,진료전문의,치아질환 치주질환 치과보철
피부과,박철종,가톨릭대학교 부천성모병원 피부과 박철종.png,교수,"피부색소질환(기미, 흑자, 백반증), 건선"
피부과,이경호,가톨릭대학교 부천성모병원 피부과 이경호.png,교수,"아토피피부염, 피부종양, 손발톱질환, 여드름, 주사, 감염성 피부질환"
피부과,김윤섭,가톨릭대학교 부천성모병원 피부과 김윤섭.png,교수,"건선, 아토피피부염, 백반증, 만성두드러기, 레이저"
핵의학과,김정호,가톨릭대학교 부천성모병원 핵의학과 김정호.png,교수,"갑상선기능항진증, 갑상선암의 방사성동위원소 치료"
혈관신장이식외과,전강웅,가톨릭대학교 부천성모병원 혈관신장이식외과 전강웅.png,교수,"혈관외과, 신장이식, 혈관투석접근, 혈관내치료 대동맥 및 다리동맥질환, 하지정맥류, 혈전증, 당뇨족, 다리 괴사"
혈액종양내과,진종률,가톨릭대학교 부천성모병원 혈액종양내과 진종률.png,교수,"혈액암, 각종혈액질환(빈혈, 백혈구,적혈구, 혈소판증가증/감소증)"
혈액종양내과,전상훈,가톨릭대학교 부천성모병원 혈액종양내과 전상훈.png,교수,"고형암(폐암,두경부암,식도암,뇌종양,흑색종 및 기타 고형암),혈액암,혈액질환"
혈액종양내과,이국진,가톨릭대학교 부천성모병원 혈액종양내과 이국진.png,교수,"고형암(간담도암,췌장암,대장암, 부인암, 육종 및 기타 고형암),혈액암,혈액질환"
혈액종양내과,김서리,가톨릭대학교 부천성모병원 혈액종양내과 김서리.png,교수,"고형암,혈액암, 혈액질환, 호스피스완화의료"
호흡기내과,권순석,가톨릭대학교 부천성모병원 호흡기내과 권순석.png,교수,"호흡기 및 폐암, 알레르기질환, 천식, 폐섬유화증, 만성폐쇄성폐질환"
호흡기내과,김용현,가톨릭대학교 부천성모병원 호흡기내과 김용현.png,교수,"호흡기 및 폐암, 알레르기질환, 천식, 폐섬유화증, 만성폐쇄성폐질환(매주 화요일 폐암협진으로 PM2시30분부터)"
호흡기내과,강혜선,가톨릭대학교 부천성모병원 호흡기내과 강혜선.png,교수,"폐암, 폐결절, 만성폐쇄성폐질환, 만성기침, 폐결핵"
호흡기내과,이응구,가톨릭대학교 부천성모병원 호흡기내과 이응구.png,교수,"만성폐쇄성폐질환, 천식, 기관지질환, 결핵, 폐렴, 기관지내시경"
호흡기내과,유지원,가톨릭대학교 부천성모병원 호흡기내과 유지원.png,교수,"중환자실 전담전문의(입원환자 협진의뢰 불가), 패혈증, 급성호흡곤란증후군, 만성기침, 호흡기 일반 질환"
호흡기알레르기내과,권순석,가톨릭대학교 부천성모병원 호흡기알레르기내과 권순석.png,교수,"호흡기 및 폐암, 알레르기 질환, 천식, 폐섬유화증, 만성폐쇄성 질환"
