dptm,name,img_name,position,clinic
영상의학과,정승은,가톨릭대학교 은평성모병원 영상의학과 정승은.png,교수,"유방영상의학, 복부영상의학"
영상의학과,이배영,가톨릭대학교 은평성모병원 영상의학과 이배영.png,교수,흉부 및 심장혈관 영상의학
영상의학과,이신우,가톨릭대학교 은평성모병원 영상의학과 이신우.png,임상교수,근골격 영상의학
영상의학과,이영준,가톨릭대학교 은평성모병원 영상의학과 이영준.png,교수,"복부영상의학,비뇨생식기영상의학,간암,고주파열치료"
영상의학과,정나영,가톨릭대학교 은평성모병원 영상의학과 정나영.png,임상교수,유방영상의학
영상의학과,오세원,가톨릭대학교 은평성모병원 영상의학과 오세원.png,조교수,"신경두경부 영상의학, 갑상선 영상의학"
영상의학과,최문형,가톨릭대학교 은평성모병원 영상의학과 최문형.png,조교수,"복부영상의학,비뇨생식기영상의학"
영상의학과,전창호,가톨릭대학교 은평성모병원 영상의학과 전창호.png,조교수,"인터벤션(대동맥 및 말초혈관 시술, 투석혈관 시술, 간암의 동맥내 치료, 위루관, 중심정맥관 관리)"
영상의학과,김현지,가톨릭대학교 은평성모병원 영상의학과 김현지.png,조교수,소아영상의학
영상의학과,박석희,가톨릭대학교 은평성모병원 영상의학과 박석희.png,진료전문의,흉부영상의학
영상의학과,안지현,가톨릭대학교 은평성모병원 영상의학과 안지현.png,진료전문의,유방초음파
영상의학과,박승현,가톨릭대학교 은평성모병원 영상의학과 박승현.png,임상진료조교수,"복부영상의학, 비뇨생식기영상의학"
영상의학과,김지민,가톨릭대학교 은평성모병원 영상의학과 김지민.png,임상진료조교수,"신경두경부 영상의학, 갑상선 영상의학"
영상의학과,송호석,가톨릭대학교 은평성모병원 영상의학과 송호석.png,진료전문의,근골격 영상의학
영상의학과,변호균,가톨릭대학교 은평성모병원 영상의학과 변호균.png,진료전문의,근골격 영상의학
영상의학과,김진희,가톨릭대학교 은평성모병원 영상의학과 김진희.png,진료전문의,none
영상의학과,선혜영,가톨릭대학교 은평성모병원 영상의학과 선혜영.png,진료전문의,none
완화의학과,황선욱,가톨릭대학교 은평성모병원 완화의학과 황선욱.png,교수,호스피스완화의학(말기암환자 통증 및 신체적 증상 조절)
완화의학과,김재민,가톨릭대학교 은평성모병원 완화의학과 김재민.png,임상진료조교수,호스피스완화의학(말기암환자 통증 및 신체적 증상 조절)
완화의학과,이재동,가톨릭대학교 은평성모병원 완화의학과 이재동.png,임상강사,호스피스완화의학(말기암환자 통증 및 신체적 증상 조절)
위장관외과,김동진,가톨릭대학교 은평성모병원 위장관외과 김동진.png,부교수,"식도암, 위암, 위-식도 양성질환, 고도비만수술, 탈장 및 복강경 수술"
유방외과,최승혜,가톨릭대학교 은평성모병원 유방외과 최승혜.png,교수,"유방암, 유방질환"
유방외과,엄용화,가톨릭대학교 은평성모병원 유방외과 엄용화.png,임상조교수,"유방암, 유방질환"
유방외과,김희주,가톨릭대학교 은평성모병원 유방외과 김희주.png,임상강사,양성 유방질환
응급의학과,최승필,가톨릭대학교 은평성모병원 응급의학과 최승필.png,교수,none
응급의학과,김수현,가톨릭대학교 은평성모병원 응급의학과 김수현.png,조교수,none
응급의학과,김성욱,가톨릭대학교 은평성모병원 응급의학과 김성욱.png,조교수,none
응급의학과,오재훈,가톨릭대학교 은평성모병원 응급의학과 오재훈.png,임상진료조교수,none
응급의학과,주종호,가톨릭대학교 은평성모병원 응급의학과 주종호.png,임상조교수,none
응급의학과,김창환,가톨릭대학교 은평성모병원 응급의학과 김창환.png,진료전문의,none
응급의학과,임현묵,가톨릭대학교 은평성모병원 응급의학과 임현묵.png,진료전문의,none
응급의학과,송찬이,가톨릭대학교 은평성모병원 응급의학과 송찬이.png,진료전문의,none
응급의학과,이다형,가톨릭대학교 은평성모병원 응급의학과 이다형.png,진료전문의,none
응급의학과,공민규,가톨릭대학교 은평성모병원 응급의학과 공민규.png,진료전문의,none
응급의학과,박혜주,가톨릭대학교 은평성모병원 응급의학과 박혜주.png,진료전문의,none
응급의학과,김은영,가톨릭대학교 은평성모병원 응급의학과 김은영.png,진료전문의,none
이비인후과,장기홍,가톨릭대학교 은평성모병원 이비인후과 장기홍.png,교수,"난청, 이명, 중이염, 어지럼증, 안면신경마비, 보청기, 전정재활, 인공와우이식, 청신경종양, 두개저종양"
이비인후과,김병국,가톨릭대학교 은평성모병원 이비인후과 김병국.png,교수,"비염(알레르기),부비동질환(축농증), 기능적 코성형, 후각미각장애"
이비인후과,박준욱,가톨릭대학교 은평성모병원 이비인후과 박준욱.png,교수,"갑상선암,두경부종양,침샘질환,음성장애,성대결절"
이비인후과,김지선,가톨릭대학교 은평성모병원 이비인후과 김지선.png,임상진료조교수,"코골이 및 수면무호흡클리닉(성인,소아), 비염(알레르기), 부비동질환(축농증,비용종), 기능적코성형, 소아 코 질환"
이비인후과,이동현,가톨릭대학교 은평성모병원 이비인후과 이동현.png,임상진료조교수,"갑상선암,두경부암(로봇수술),침샘질환(타액선내시경), 음성질환 ,성대결절, 소아 두경부 질환(편도 아데노이드), 두경부 낭종질환(초음파에탄올주입술)"
이비인후과,김수빈,가톨릭대학교 은평성모병원 이비인후과 김수빈.png,임상진료조교수,"난청, 이명, 중이염, 어지럼증, 보청기, 인공와우이식, 전정재활, 안면신경마비, 소아 귀질환"
입원의학과,전은정,가톨릭대학교 은평성모병원 입원의학과 전은정.png,교수,"통합내과, 입원의학, 진료전담"
입원의학과,황세원,가톨릭대학교 은평성모병원 입원의학과 황세원.png,임상진료조교수,"통합내과, 입원의학, 진료전담"
