dptm,name,img_name,position,clinic
대장항문외과,강원경,가톨릭대학교 여의도성모병원 대장항문외과 강원경.png,교수,"[대장항문외과] 대장암,항문질환,탈장,복강경 및 로봇수술"
대장항문외과,박선민,가톨릭대학교 여의도성모병원 대장항문외과 박선민.png,임상진료조교수,"[대장항문외과] 대장암,항문질환,탈장,복강경 및 로봇수술"
대장항문외과,구가윤,가톨릭대학교 여의도성모병원 대장항문외과 구가윤.png,진료전문의,"[대장항문외과] 대장항문질환, 탈장, 대장암, 복강경 및 로봇수술"
류마티스내과,문수진,가톨릭대학교 여의도성모병원 류마티스내과 문수진.png,교수,"류마티스관절염,루프스,전신경화증,강직성척추염,베체트,쇼그렌증후군,섬유근통"
류마티스내과,손하희,가톨릭대학교 여의도성모병원 류마티스내과 손하희.png,임상강사,"류마티스관절염,루프스,전신경화증,강직성척추염,베체트,쇼그랜증후군,섬유근통[진료 및 초음파검사]"
마취통증의학과,김은성,가톨릭대학교 여의도성모병원 마취통증의학과 김은성.png,교수,심폐마취
마취통증의학과,이지영,가톨릭대학교 여의도성모병원 마취통증의학과 이지영.png,교수,"뇌신경 마취,수술장외 마취,소아 마취,노인 마취,정맥 마취"
마취통증의학과,전진영,가톨릭대학교 여의도성모병원 마취통증의학과 전진영.png,교수,"정형외과 마취,신경근 차단제,심폐혈관 마취,산과 마취"
마취통증의학과,서권휘,가톨릭대학교 여의도성모병원 마취통증의학과 서권휘.png,임상조교수,심폐마취
마취통증의학과,최소정,가톨릭대학교 여의도성모병원 마취통증의학과 최소정.png,임상진료조교수,"통증치료,두통,척추수술 후 통증,대상포진 후 통, 일반마취"
마취통증의학과,이재상,가톨릭대학교 여의도성모병원 마취통증의학과 이재상.png,임상진료조교수,"통증치료,두통,척추수술 후 통증,대상포진 후 통증, 일반마취"
마취통증의학과,곽주은,가톨릭대학교 여의도성모병원 마취통증의학과 곽주은.png,임상진료조교수,"통증치료,두통,척추수술 후 통증,대상포진 후 통증, 일반마취"
병리과,김태정,가톨릭대학교 여의도성모병원 병리과 김태정.png,교수,"폐암,림프종,분자병리,바이오마커"
병리과,김태은,가톨릭대학교 여의도성모병원 병리과 김태은.png,임상진료조교수,"외과병리, 분자병리, 세포병리"
병리과,이승연,가톨릭대학교 여의도성모병원 병리과 이승연.png,진료전문의,외과병리
비뇨의학과,손동완,가톨릭대학교 여의도성모병원 비뇨의학과 손동완.png,교수,"비뇨기종양, 요실금,성기능장애,전립선레이저수술"
비뇨의학과,김선욱,가톨릭대학교 여의도성모병원 비뇨의학과 김선욱.png,임상부교수,"[비뇨의학과:월금(오전)수(오후)] 비뇨기종양,전립선질환,요로결석,일반비뇨기과 [나프로임신센터:월,금(오후)] 나프로임신법,남성 난임"
비뇨의학과,최세웅,가톨릭대학교 여의도성모병원 비뇨의학과 최세웅.png,임상조교수,"비뇨기종양, 전립선질환,요로결석,성기능장애,요실금, 소아질환,신장이식"
산부인과,이영,가톨릭대학교 여의도성모병원 산부인과 이영.png,교수,"고위험임신,태아정밀검사"
산부인과,길기철,가톨릭대학교 여의도성모병원 산부인과 길기철.png,조교수,"일반산부인과,고위험임신,태아정밀검사,복강경수술,로봇수술,내분비질환"
산부인과,송민종,가톨릭대학교 여의도성모병원 산부인과 송민종.png,교수,"부인암(자궁암, 난소암), 자궁근종, 자궁선근증, 자궁내막증, 난소낭종, 로봇수술, 단일공복강경수술, 하지림프부종수술, 자궁이식상담"
산부인과,김현정,가톨릭대학교 여의도성모병원 산부인과 김현정.png,임상진료조교수,"나프로 임신법, 여성난임"
산부인과,황혜성,가톨릭대학교 여의도성모병원 산부인과 황혜성.png,임상진료조교수,"산전관리, 고위험임신, 임신성당뇨,태아정밀초음파, 일반산부인과"
산부인과,이정음,가톨릭대학교 여의도성모병원 산부인과 이정음.png,임상강사,"갱년기, 골다공증, 자궁근종, 난소낭종, 다낭성난포증후군, 일반산부인과"
성형외과,이윤재,가톨릭대학교 여의도성모병원 성형외과 이윤재.png,조교수,"유방재건, 유방성형, 악안면외상, 피부암재건, 미용성형, 화상"
성형외과,김준혁,가톨릭대학교 여의도성모병원 성형외과 김준혁.png,임상진료조교수,"안면외상(골절), 당뇨발, 림프부종"
성형외과,김재원,가톨릭대학교 여의도성모병원 성형외과 김재원.png,임상강사,"안면 및수부외상,화상,양성종양,흉터,레이저,일반성형외과학"
소아외과,정재희,가톨릭대학교 여의도성모병원 소아외과 정재희.png,교수,"[소아외과] 소아 및 신생아 외과,소아탈장,소아복강경수술,태아치료"
소아청소년과,한지환,가톨릭대학교 여의도성모병원 소아청소년과 한지환.png,교수,"가와사끼병(후천성심질환),선천성심질환,심잡음,흉통,실신,부정맥,고혈압,비만 [심장클리닉:매주 화(오전)]"
소아청소년과,정민호,가톨릭대학교 여의도성모병원 소아청소년과 정민호.png,임상교수,"저신장,소아당뇨병,갑상선질환,내분비질환[금(오전):내분비클리닉]"
소아청소년과,김세연,가톨릭대학교 여의도성모병원 소아청소년과 김세연.png,조교수,"신생아질환,미숙아,일반소아과,예방접종"
소아청소년과,문자운,가톨릭대학교 여의도성모병원 소아청소년과 문자운.png,임상진료조교수,"소아뇌전증,경련성질환,두통,발달장애,일반소아과"
소아청소년과,안빈,가톨릭대학교 여의도성모병원 소아청소년과 안빈.png,임상진료조교수,"발열, 감염성질환, 결핵, 특수예방접종"
소아청소년과,신윤호,가톨릭대학교 여의도성모병원 소아청소년과 신윤호.png,진료전문의,none
소아청소년과,배은하,가톨릭대학교 여의도성모병원 소아청소년과 배은하.png,진료전문의,none
소화기내과,박수헌,가톨릭대학교 여의도성모병원 소화기내과 박수헌.png,교수,"헬리코박터파이로리균관련위질환,역류성식도질환,과민성대장증후군,소화불량"
소화기내과,조세현,가톨릭대학교 여의도성모병원 소화기내과 조세현.png,교수,"간암,간경변증,간염,간이식"
소화기내과,정대영,가톨릭대학교 여의도성모병원 소화기내과 정대영.png,교수,"위 말트(MALT) 림프종,내시경 수술,위-식도 질환,위암과 대장암,크론병과 대장염"
소화기내과,이한희,가톨릭대학교 여의도성모병원 소화기내과 이한희.png,부교수,"염증성 장질환(크론병,궤양성대장염),대장암 및 용종,췌담도질환,치료내시경"
소화기내과,임지혜,가톨릭대학교 여의도성모병원 소화기내과 임지혜.png,임상진료조교수,"간암,간경변증,간염"
소화기내과,서연주,가톨릭대학교 여의도성모병원 소화기내과 서연주.png,임상강사,none
소화기내과,김성주,가톨릭대학교 여의도성모병원 소화기내과 김성주.png,임상강사,none
소화기내과,남영경,가톨릭대학교 여의도성모병원 소화기내과 남영경.png,임상강사,none
소화기내과,이수영,가톨릭대학교 여의도성모병원 소화기내과 이수영.png,임상강사,none
소화기내과,장경아,가톨릭대학교 여의도성모병원 소화기내과 장경아.png,임상강사,none
소화기내과,정나래,가톨릭대학교 여의도성모병원 소화기내과 정나래.png,임상강사,none
순환기내과,박철수,가톨릭대학교 여의도성모병원 순환기내과 박철수.png,교수,"관상동맥질환,동맥경화,심부전,고혈압"
순환기내과,조은주,가톨릭대학교 여의도성모병원 순환기내과 조은주.png,교수,"심부전,심근증,판막질환,대동맥 및 관상동맥질환,고혈압,성인 선천성 심질환"
순환기내과,사영경,가톨릭대학교 여의도성모병원 순환기내과 사영경.png,임상조교수,"심부전,판막질환,심장초음파,관상동맥질환,선천성 심질환"
순환기내과,김흥석,가톨릭대학교 여의도성모병원 순환기내과 김흥석.png,임상진료조교수,"협심증,관상동맥질환,고지혈증,고혈압,부정맥"
순환기내과,김화중,가톨릭대학교 여의도성모병원 순환기내과 김화중.png,임상진료조교수,"부정맥, 실신"
신경과,조아현,가톨릭대학교 여의도성모병원 신경과 조아현.png,교수,"[신경과] 뇌졸중(뇌경색),혈관성치매 및 알츠하이머치매,두통,어지럼증"
신경과,임은예,가톨릭대학교 여의도성모병원 신경과 임은예.png,임상조교수,"[신경과] 알츠하이머치매,혈관성치매 및 기타 치매,기억력 및 인지장애,뇌전증,뇌졸중,두통,어지럼증,수면장애"
신경과,류동우,가톨릭대학교 여의도성모병원 신경과 류동우.png,조교수,"파킨슨병,이상운동질환(손떨림,보행장애),두통,어지럼증,말초신경,쥐가나거나 저림증상,위약감, 보톡스치료(만성편두통,눈꺼풀떨림,안면연축) [매월1주 화(오전):보톡스시술만]"
신경외과,조정기,가톨릭대학교 여의도성모병원 신경외과 조정기.png,교수,"[척추센터] 경추질환,척추종양,최소침습척추수술"
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,조성훈,가톨릭대학교 여의도성모병원 신경외과 조성훈.png,임상조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신경외과,김영주,가톨릭대학교 여의도성모병원 신경외과 김영주.png,임상진료조교수,"뇌종양수술(두개저접근 및 내시경수술),항암치료,두부외상"
신경외과,배홍주,가톨릭대학교 여의도성모병원 신경외과 배홍주.png,임상진료조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신장내과,정성진,가톨릭대학교 여의도성모병원 신장내과 정성진.png,교수,"만성신부전,신장혈관질환,신장낭성질환,유전신장병,산염기장애"
신장내과,고은실,가톨릭대학교 여의도성모병원 신장내과 고은실.png,조교수,"당뇨병신장병,노인신장병,사구체질환,신장이식,복막투석요법"
신장내과,이소영,가톨릭대학교 여의도성모병원 신장내과 이소영.png,임상강사,"급성신부전,고혈압,당뇨병신장병,혈액투석요법"
안과,문정일,가톨릭대학교 여의도성모병원 안과 문정일.png,교수,"녹내장 레이저치료,녹내장 섬유주절제술,백내장수술"
안과,박미라,가톨릭대학교 여의도성모병원 안과 박미라.png,임상교수,"소아굴절이상(근시,원시,난시), 사시,복시,약시,신경안과(시신경질환)"
안과,노영정,가톨릭대학교 여의도성모병원 안과 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과,나경선,가톨릭대학교 여의도성모병원 안과 나경선.png,교수,"백내장,각막이식수술,콘택트렌즈"
안과,황호식,가톨릭대학교 여의도성모병원 안과 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과,백지선,가톨릭대학교 여의도성모병원 안과 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과,정윤혜,가톨릭대학교 여의도성모병원 안과 정윤혜.png,부교수,"녹내장 레이저치료,녹내장 섬유주절제술,백내장수술"
안과,황웅주,가톨릭대학교 여의도성모병원 안과 황웅주.png,조교수,"백내장,노안,각막,굴절,급성녹내장,녹내장수술"
안과,김민희,가톨릭대학교 여의도성모병원 안과 김민희.png,임상진료조교수,"황반변성,포도막,망막 및 유리체수술"
안과,이지영,가톨릭대학교 여의도성모병원 안과 이지영.png,임상진료조교수,"황반,포도막,망막 및 유리체수술,망막레이저치료"
안과,김다영,가톨릭대학교 여의도성모병원 안과 김다영.png,임상진료조교수,"황반,포도막,망막 및 유리체수술,망막레이저치료"
안과,온경,가톨릭대학교 여의도성모병원 안과 온경.png,임상강사,"녹내장, 레이저치료, 녹내장 섬유주절제술, 백내장"
안과,공예슬,가톨릭대학교 여의도성모병원 안과 공예슬.png,임상강사,"백내장,황반,포도막,망막 및 유리체수술,망막레이저치료"
안과,박혜연,가톨릭대학교 여의도성모병원 안과 박혜연.png,임상강사,"황반,포도막,망막 및 유리체수술,망막레이저치료"
안과,윤영채,가톨릭대학교 여의도성모병원 안과 윤영채.png,임상강사,"백내장, 안구건조증, 외안부질환"
안과,장정경,가톨릭대학교 여의도성모병원 안과 장정경.png,임상강사,"황반,포도막,망막 및 유리체수술,망막레이저치료"
안과,김다란,가톨릭대학교 여의도성모병원 안과 김다란.png,임상강사,"백내장, 안구건조증, 외안부질환, 익상편"
안과,구용호,가톨릭대학교 여의도성모병원 안과 구용호.png,임상강사,"황반,포도막,망막 및 유리체수술,망막레이저치료"
영상의학과,임계연,가톨릭대학교 여의도성모병원 영상의학과 임계연.png,교수,소아 영상의학
영상의학과,정소령,가톨릭대학교 여의도성모병원 영상의학과 정소령.png,교수,"신경두경부영상의학 (CT, MRI), 갑상선영상의학 (갑상선결절: 초음파, 조직검사, 에탄올경화치료, 고주파절제치료)"
영상의학과,이상훈,가톨릭대학교 여의도성모병원 영상의학과 이상훈.png,교수,인터벤션 영상의학(혈관조영술 및 중재 영상의학)
영상의학과,정동진,가톨릭대학교 여의도성모병원 영상의학과 정동진.png,교수,"복부비뇨생식기 영상의학,조직생검,간암의 고주파열치료"
영상의학과,김효림,가톨릭대학교 여의도성모병원 영상의학과 김효림.png,임상교수,"흉부,심장 영상의학"
영상의학과,이민경,가톨릭대학교 여의도성모병원 영상의학과 이민경.png,조교수,"신경두경부영상의학,갑상선영상의학,갑상선결절,고주파열치료"
영상의학과,한승희,가톨릭대학교 여의도성모병원 영상의학과 한승희.png,임상강사,"복부초음파,유방초음파"
영상의학과,김지은,가톨릭대학교 여의도성모병원 영상의학과 김지은.png,진료전문의,none
외과,강원경,가톨릭대학교 여의도성모병원 외과 강원경.png,교수,"[대장항문외과] 대장암,항문질환,탈장,복강경 및 로봇수술"
외과,정재희,가톨릭대학교 여의도성모병원 외과 정재희.png,교수,"[소아외과] 소아 및 신생아 외과,소아탈장,소아복강경수술,태아치료"
외과,백종민,가톨릭대학교 여의도성모병원 외과 백종민.png,교수,"[유방갑상선외과] 유방,갑상선(내분비외과)"
외과,김성근,가톨릭대학교 여의도성모병원 외과 김성근.png,교수,"[위장관외과] 위암,식도암,상부위장관,로봇수술,비만대사수술"
외과,백광열,가톨릭대학교 여의도성모병원 외과 백광열.png,교수,"[간담췌외과] 췌장암,간암,담도암,간이식"
외과,권오준,가톨릭대학교 여의도성모병원 외과 권오준.png,임상진료조교수,"[갑상선내분비외과]갑상선 암 및 결절, 갑상선 수술, 경부 림프절 박리, 갑상선 로봇 수술, 부신종양"
외과,정윤주,가톨릭대학교 여의도성모병원 외과 정윤주.png,임상진료조교수,"[위장관외과] 로봇/복강경 수술, 위암, 식도암, 고도비만, 위장관종양, 위식도역류 질환, 열공탈장, 단일공탈장수술, 부신종양, 지방종"
외과,박선민,가톨릭대학교 여의도성모병원 외과 박선민.png,임상진료조교수,"대장암,대장항문질환,성인탈장,복강경수술"
외과,박영준,가톨릭대학교 여의도성모병원 외과 박영준.png,임상진료조교수,"[혈관이식외과]대동맥,사지혈관질환,정맥류,하지부종,투석혈관수술,신장이식,췌장이식"
외과,여태훈,가톨릭대학교 여의도성모병원 외과 여태훈.png,임상강사,"[유방갑상선외과]유방,갑상선(내분비외과)"
외과,구가윤,가톨릭대학교 여의도성모병원 외과 구가윤.png,진료전문의,"[대장항문외과] 대장항문질환, 탈장, 대장암, 복강경 및 로봇수술"
위장관외과,김성근,가톨릭대학교 여의도성모병원 위장관외과 김성근.png,교수,"[위장관외과] 위암,식도암,상부위장관,로봇수술,비만대사수술"
위장관외과,정윤주,가톨릭대학교 여의도성모병원 위장관외과 정윤주.png,임상진료조교수,"[위장관외과] 로봇/복강경 수술, 위암, 식도암, 고도비만, 위장관종양, 위식도역류 질환, 열공탈장, 단일공탈장수술, 부신종양, 지방종"
유방갑상선외과,백종민,가톨릭대학교 여의도성모병원 유방갑상선외과 백종민.png,교수,"[유방갑상선외과] 유방,갑상선(내분비외과)"
유방갑상선외과,권오준,가톨릭대학교 여의도성모병원 유방갑상선외과 권오준.png,임상진료조교수,"[갑상선내분비외과]갑상선 암 및 결절, 갑상선 수술, 경부 림프절 박리, 갑상선 로봇 수술, 부신종양"
유방갑상선외과,여태훈,가톨릭대학교 여의도성모병원 유방갑상선외과 여태훈.png,임상강사,"[유방갑상선외과]유방,갑상선(내분비외과)"
응급의학과,박상현,가톨릭대학교 여의도성모병원 응급의학과 박상현.png,임상교수,"뇌.심장소생,집중치료,응급의료서비스,환경의학"
응급의학과,위정희,가톨릭대학교 여의도성모병원 응급의학과 위정희.png,조교수,"환경의학, 임상독성학, 뇌.심장소생, 집중치료"
응급의학과,권미경,가톨릭대학교 여의도성모병원 응급의학과 권미경.png,진료의사,"임상독성, 응급임상술기, 응급외상"
응급의학과,박선영,가톨릭대학교 여의도성모병원 응급의학과 박선영.png,임상강사,"응급의학, 환경의학, 응급외상, 뇌·심장소생"
응급의학과,연정훈,가톨릭대학교 여의도성모병원 응급의학과 연정훈.png,진료전문의,"응급의학,환경의학,응급외상,뇌 심장소생"
응급의학과,김영석,가톨릭대학교 여의도성모병원 응급의학과 김영석.png,진료전문의,"응급의학,환경의학,응급외상, 뇌·심장소생"
이비인후과,박영학,가톨릭대학교 여의도성모병원 이비인후과 박영학.png,교수,"음성장애,연하장애,두경부종양,갑상선암 [수(오후):연하장애클리닉/음성장애클리닉][수,목(오전)월(오후):갑상선센터 진료포함]"
이비인후과,조진희,가톨릭대학교 여의도성모병원 이비인후과 조진희.png,교수,"비부비동질환,비성형,알레르기,코골이,수면무호흡"
이비인후과,박소영,가톨릭대학교 여의도성모병원 이비인후과 박소영.png,교수,"중이염, 어지럼, 난청, 이명, 보청기클리닉 [화, 목, 금 (오전), 수 (오후)]"
이비인후과,김현범,가톨릭대학교 여의도성모병원 이비인후과 김현범.png,임상진료조교수,"음성장애,연하장애,두경부종양,갑상선암,[갑상선센터 병행진료],롱코비드"
재활의학과,원선재,가톨릭대학교 여의도성모병원 재활의학과 원선재.png,부교수,"신경계재활(뇌졸중,척수손상),근골격통증,의지보조기,전기진단"
재활의학과,김영국,가톨릭대학교 여의도성모병원 재활의학과 김영국.png,조교수,"뇌신경재활(뇌경색,뇌출혈,외상성 뇌손상),경직-보톡스치료,뇌졸중 후 통증,인지재활,연하(삼킴)재활,소아뇌신경재활"
재활의학과,장소연,가톨릭대학교 여의도성모병원 재활의학과 장소연.png,임상진료조교수,"호흡재활, 근골격계통증, 신경계재활(뇌졸중, 척수손상), 근전도"
정신건강의학과,박원명,가톨릭대학교 여의도성모병원 정신건강의학과 박원명.png,교수,"우울증,조울병,조현병(정신분열병),신경증(불안장애)"
정신건강의학과,우영섭,가톨릭대학교 여의도성모병원 정신건강의학과 우영섭.png,교수,"우울장애,양극성장애,불안장애(공황장애),조현병,성인 ADHD"
정신건강의학과,임현국,가톨릭대학교 여의도성모병원 정신건강의학과 임현국.png,교수,"[가톨릭 뇌건강센터] 기억력 및 인지장애,알츠하이머병 및 기타 치매,노인성 우울증,수면장애"
정신건강의학과,왕성민,가톨릭대학교 여의도성모병원 정신건강의학과 왕성민.png,조교수,"[가톨릭 뇌건강센터] 기억력 및 인지장애,알츠하이머병 및 기타 치매"
정신건강의학과,최원석,가톨릭대학교 여의도성모병원 정신건강의학과 최원석.png,임상진료조교수,"성인ADHD, 기분장애, 불안장애, 스트레스, 조현병"
정신건강의학과,김성환,가톨릭대학교 여의도성모병원 정신건강의학과 김성환.png,임상강사,"[가톨릭 뇌건강센터] 기억력 및 인지장애,알츠하이머병 및 기타 치매, 우울장애, 불안장애, 수면장애"
정형외과,김기원,가톨릭대학교 여의도성모병원 정형외과 김기원.png,교수,[척추센터] 고령.고위험.고난위 척추수술(경추제외)
정형외과,이화성,가톨릭대학교 여의도성모병원 정형외과 이화성.png,교수,"무릎관절 질환,무릎관절 관절경 및 인공관절 치환술"
정형외과,이세원,가톨릭대학교 여의도성모병원 정형외과 이세원.png,부교수,"고관절,하지외상,무릎관절,골다공증"
정형외과,임진형,가톨릭대학교 여의도성모병원 정형외과 임진형.png,조교수,"수부, 수근부(손목), 주관절(팔꿈치) 스포츠 손상, 외상 및 질환, 관절경 수술, 미세수술재건, 말초신경질환, 소아 정형외과"
정형외과,유지현,가톨릭대학교 여의도성모병원 정형외과 유지현.png,임상조교수,"[척추센터] 목∙허리디스크 및 협착증,최소침습 척추수술,척추측만증 및 변형"
정형외과,김종호,가톨릭대학교 여의도성모병원 정형외과 김종호.png,조교수,"어깨,팔꿈치 질환 및 골절,관절경수술,상지 스포츠손상"
정형외과,이동환,가톨릭대학교 여의도성모병원 정형외과 이동환.png,임상진료조교수,"무릎질환, 인공관절 수술, 연골재생치료, 관절경 수술, 하지외상 및 족부질환"
정형외과,조완재,가톨릭대학교 여의도성모병원 정형외과 조완재.png,임상강사,"목·허리디스크 및 협착증,일반정형외과"
종양내과,우인숙,가톨릭대학교 여의도성모병원 종양내과 우인숙.png,교수,"폐암, 유방암, 두경부암, 식도암, 가족성 종양"
종양내과,이희연,가톨릭대학교 여의도성모병원 종양내과 이희연.png,조교수,"대장암,비뇨기암,부인암,육종"
진단검사의학과,권희정,가톨릭대학교 여의도성모병원 진단검사의학과 권희정.png,교수,"임상화학검사,진단면역검사"
진단검사의학과,이호원,가톨릭대학교 여의도성모병원 진단검사의학과 이호원.png,임상강사,"수혈 및 세포치료/이식, 진단혈액, 세포유전 및 분자유전"
진단검사의학과,장지영,가톨릭대학교 여의도성모병원 진단검사의학과 장지영.png,진료전문의,"진단미생물, 진단혈액, 일반진단검사"
치과,모성서,가톨릭대학교 여의도성모병원 치과 모성서.png,교수,"성인교정,부분교정,소아교정,일반치과진료"
치과,윤경인,가톨릭대학교 여의도성모병원 치과 윤경인.png,임상교수,"구강악안면외과(임플란트수술, 턱관절질환, 사랑니발치, 주걱턱,돌출입,무턱, 얼굴비대칭)"
치과,이태연,가톨릭대학교 여의도성모병원 치과 이태연.png,임상부교수,"근관치료,심미수복,미세현미경수술,치아미백술"
피부과,김미리,가톨릭대학교 여의도성모병원 피부과 김미리.png,부교수,"수포성피부질환, 건선, 손발바닥농포증, 손발톱질환, 피부알레르기, 여드름, 흉터레이저"
피부과,이현지,가톨릭대학교 여의도성모병원 피부과 이현지.png,임상진료조교수,"아토피피부염,소아피부질환,건선,피부알레르기,모발,여드름,흉터,피부미용,피부노화,레이저"
핵의학과,박영주,가톨릭대학교 여의도성모병원 핵의학과 박영주.png,임상진료조교수,"뇌신경 핵의학, 종양 핵의학, 방사성 동위원소 치료"
핵의학과,한은지,가톨릭대학교 여의도성모병원 핵의학과 한은지.png,부교수,"종양 핵의학, 뇌신경 핵의학, 방사성 동위원소 치료"
혈관이식외과,박영준,가톨릭대학교 여의도성모병원 혈관이식외과 박영준.png,임상진료조교수,"[혈관이식외과]대동맥,사지혈관질환,정맥류,하지부종,투석혈관수술,신장이식,췌장이식"
혈액내과,전영우,가톨릭대학교 여의도성모병원 혈액내과 전영우.png,조교수,"림프종,조혈모세포이식,면역세포치료,CAR-T세포치료/이중항체치료,만성림프구성백혈병,캐슬만,형질세포이상증후군, 다발골수종,(혈액)희귀질환"
혈액내과,김동윤,가톨릭대학교 여의도성모병원 혈액내과 김동윤.png,조교수,"림프종,조혈모세포이식,급성백혈병,다발골수종,일반혈액질환,빈혈클리닉,혈소판감소증(ITP)"
호스피스완화의학,정주혜,가톨릭대학교 여의도성모병원 호스피스완화의학 정주혜.png,교수,호스피스 완화의학
호흡기내과,윤형규,가톨릭대학교 여의도성모병원 호흡기내과 윤형규.png,교수,"만성폐쇄성폐질환,천식,폐암,간질성폐질환"
호흡기내과,박찬권,가톨릭대학교 여의도성모병원 호흡기내과 박찬권.png,임상교수,"폐암, 중환자의학, 만성폐쇄성페질환, 천식, 간질성폐질환"
호흡기내과,임정욱,가톨릭대학교 여의도성모병원 호흡기내과 임정욱.png,조교수,"폐암, 만성 기침, 천식, 만성폐쇄성폐질환, 검진 흉부 영상 이상, 폐결핵, 롱코비드"
호흡기내과,안태준,가톨릭대학교 여의도성모병원 호흡기내과 안태준.png,임상진료조교수,"만성폐쇄성폐질환, 천식, 만성기침, 폐암, 중환자의학, 간질성폐질환, 폐결핵, 롱코비드"
호흡기내과,김서현,가톨릭대학교 여의도성모병원 호흡기내과 김서현.png,임상진료조교수,"호흡기내과질환,중환자의학, 롱코비드, [일반병동환자 협진 불가]"
흉부외과,사영조,가톨릭대학교 여의도성모병원 흉부외과 사영조.png,임상부교수,"폐암,종격동종양,흉강경수술,흉부외상 및 손상"
